business_id,name,address,latitude,longitude,stars,review_count,is_open,categories
TYylLv7GZ46PIiuum_G0gA,Classic Pizza Shop,1532 E Wadsworth Ave,40.07955,-75.173096,2.0,11,1,Pizza
CLIsXugvRCV-h_Suc-xN2g,The Flower Cafe At Linda's,48 W Maplewood Mall,40.0340278,-75.1750241,4.5,7,1,"Vegetarian, Food, Coffee & Tea, Cafes"
AwJRVQ4tmQFWNqQL9pXQgw,Tai's Vietnamese Food,1835 N 12th St,39.9809158,-75.153284,4.0,60,1,"Food Stands, Vietnamese"
L0zMk5SXnqR0JLEe0XY20g,Sassafras Bar,48 S 2nd St,39.948832,-75.144063,4.5,352,1,"Nightlife, Sandwiches, American (New), Bars, Local Flavor"
jYi4Gy91Mmhq7WzGcb3zLQ,Yunique Pizza,1617 John F Kennedy Blvd,39.9541164,-75.1667929,3.5,16,1,Pizza
l8gAoQqqVfphPe9jmIJZ3g,K-POT Korean BBQ & Hot Pot,789 Franklin Mills Cir,40.0924685,-74.9629393,4.5,349,1,"Korean, Barbeque, Hot Pot"
hXL6oSqDFIp8DWQzR35QKQ,Dunkin',7300 Rising Sun Ave,40.0618034,-75.0840422,2.0,6,1,"Donuts, Coffee & Tea, Food"
v4GEm31U0iNmz7VrJiYirA,Szechuan Tasty House,902 Arch St,39.953175,-75.154942,3.5,72,0,Chinese
53KCCiwnJxAiOcjCPUi5nA,Reanimator Coffee,4705 Pine St,39.9524458,-75.2166523,4.0,24,1,"Food, Cafes, Coffee & Tea, Coffee Roasteries"
GWqPmrWu0kXB_-gB1H-j6A,Love & Honey Fried Chicken,1100 N Front St,39.9674815,-75.136957,4.5,409,1,"Chicken Shop, Chicken Wings, Sandwiches, Comfort Food, American (Traditional), Soul Food"
7kgF1JYwZQMUrHpBsULC2g,The Best House Pizzeria,4301 Baltimore Ave,39.9497247,-75.209374,2.5,60,0,Pizza
ZkLdxMHuzp9_LGPoiQ4dVA,Hesh's Eclair Bake Shoppe,7721 Castor Ave,40.057472,-75.059678,5.0,9,0,"Bakeries, Food"
IXRSMV7U5D0sYJvArEbm5g,Finn McCool's Ale House,118 S 12th St,39.949742,-75.160578,3.5,163,1,"Sports Bars, Pubs, Nightlife, Bars, Burgers, Sandwiches, American (Traditional), Dive Bars"
p_g_AjXjRGXN_IyGAzuIMg,Hello Donuts + Coffee,2557 Amber St,39.9844875,-75.1244597,4.5,48,1,"Coffee & Tea, Breakfast & Brunch, Food, Donuts"
h2Ap7CLb2cjM-cw-fEA5tg,Diamante Pizzaria,4937 N Broad St,40.0286286,-75.1466371,2.5,12,1,Pizza
QciEf6I9aZ2_awkPNGwwkg,Bella Trattoria,4258 Main St,40.024636,-75.222067,3.0,62,0,Italian
g0UI4VuBBTvNow0-HW58sA,Good Spoon Soupery,1400 N Front St,39.9720325,-75.1354214,4.5,138,1,"Food, Soup"
ONJBEPNFUv_uTglJOT8ctw,Liberté Lounge,120 S 17th St,39.950802,-75.1690105,3.5,83,1,"Food, Nightlife, Lounges, French, Bars"
AOaCT7MBizYN09RnP0FYtg,What's In This?,299 S Columbus Blvd,39.945082,-75.141081,4.0,5,1,"Polish, Food Trucks, Food, Street Vendors"
SrMiiB-Y6osUezq9s5nnYw,Auntie Anne's,"8500 Essington Ave, Ste B2",39.8760588,-75.2429838,2.5,6,0,"Fast Food, Food, Pretzels, Bakeries"
sSxMbFH642HAM-NKCfBwGg,On & Sons Seafood,100 W Olney Ave,40.035085,-75.121695,3.5,27,1,"Food, Seafood"
RTsCMl4ifmjMzfGQg2d2pw,Belgrade Deli,339 Belgrade St,39.9732135557,-75.1322399904,5.0,9,0,"Convenience Stores, Grocery, Food, Sandwiches, Delis"
p1Y_oc_E32JfTN-ukqOU0Q,Pizza Fresca by Lamberti,703 Chestnut St,39.9495434216,-75.152518,4.0,41,0,"Hawaiian, Italian, Pizza"
qiWuEwOfZDhad1kdyCDAIA,Community,1200 S 21st St,39.9375696,-75.17882,4.5,43,1,"Gastropubs, Pubs, Bars, Nightlife, American (New)"
vZM0-WmQsr51tOoKAcOBFQ,Popeyes Louisiana Kitchen,5601 Lancaster Ave,39.9804117,-75.2340528,1.5,10,1,"American (Traditional), Fast Food, Chicken Wings"
2-8Z_qXHueAy2AgLNknEdA,Lafayette Bistro,501 Fairmount Ave,39.963408,-75.146798,3.5,32,0,"Greek, Mediterranean"
6bmVsTncY7MzLlbraU4aTg,Hibachi Japanese Steakhouse & Sushi Bar,325 N Christopher Columbus Blvd,39.9570111,-75.1374815,2.5,169,1,Japanese
5tRxcP-pDVeZtcDU-FkQ9A,Brown Street Pub,795 N 24th St,39.969793,-75.176231,3.5,32,0,"Nightlife, Arts & Entertainment, American (Traditional), Bars, Shopping, Art Galleries, Pubs"
Fay6yoOC6iitEt3QLkrcMQ,Trios Fresh Italian,342 W Girard Ave,39.9698199,-75.1426312,3.5,217,0,"Italian, Pizza, Food"
rOZbHxErnT_BRanPVYWJ_Q,McNally's Tavern - Mayfair,3300 Brighton St,40.0357473,-75.0492389,5.0,9,1,"American (Traditional), Nightlife, Pubs, Bars"
GtbN0AYvJvRLa9GLV6x7Xw,Manila Bay Bar & Grill,6724 Castor Ave,40.044089,-75.073384,3.5,22,0,"Bars, Filipino, Nightlife"
Udzz7HMuk1GSLjeRAD109g,Super Fratelli's Pizza,7732 Torresdale Ave,40.0339538,-75.0281926,3.0,20,1,Pizza
-HewctWQ0P3HqKCr76bU-g,Dawson Street Pub,100 Dawson St,40.018561,-75.2127855,4.0,76,1,"Nightlife, Pubs, Bars, Gastropubs"
HCIMrCc5OBJyTwicV_7GQw,Devil's Pocket Food & Spirits,2425 Greys Ferry Ave,39.9428187,-75.1832428,4.0,84,0,"Diners, Bars, Pubs, American (New), Nightlife"
WHZCdHWAn50Xd5W8rxtklA,Haunt,1123 Walnut St,39.948987982,-75.1600788161,3.5,7,1,"Pop-Up Restaurants, Nightlife, Bars"
VP8HMhVt-pKmqGNmDW4-TQ,Nom Wah Philadelphia,218 N 13th St,39.956593,-75.160772,4.0,414,1,"Desserts, Bars, Food, Coffee & Tea, Nightlife, Dim Sum, Cocktail Bars, Cantonese, Chinese"
g16aFG2n7xJtFzy1KpPjZA,Plaza Pizza At Temple University,1614 Cecil B. Moore Ave,39.9789958465,-75.1617178816,3.5,46,1,"Pizza, Wraps, Food, Breakfast & Brunch, Sandwiches, Chicken Wings, Cheesesteaks"
4zEqYybRD1FQssLGaJnNZA,The Blockley,3801 Chestnut St,39.955636,-75.198965,3.5,55,0,"Nightlife, Gastropubs, Music Venues, Arts & Entertainment"
E1eGmRqgJ65Dby-BN5Gg_g,Danny's Wok,5675 N Front St,40.038394,-75.119522,3.5,21,1,"Asian Fusion, Chinese, American (Traditional), American (New)"
BV9qbgExWLPT2j-_w5zoNA,Yummy Diner,34 N 52nd St,39.9611001,-75.2248974,4.5,6,1,Unknown
3eJMsl41qwhcYlvoTF1ElQ,a.kitchen,135 S 18th St,39.950323,-75.170538,3.5,441,1,"Food, Breakfast & Brunch, Modern European, Beer, Wine & Spirits, American (New)"
k6xc8FiZp2hppWcQJzNVpQ,CinCin Restaurant,7838 Germantown Ave,40.069231,-75.199751,3.5,199,1,"Event Planning & Services, Pan Asian, Venues & Event Spaces, Chinese, Caterers, Asian Fusion"
j4DHb4tmK3QlK0gqpdnMeA,Growlers,736 S 8th St,39.9404603,-75.1561091,4.0,127,0,"Gastropubs, Food, American (Traditional), Bars, American (New), Nightlife"
1ap4i9AtWHttUdCiUcXsOQ,Vietnam House,901 Race St,39.9552967,-75.1545468,3.5,87,0,Vietnamese
h2kkHQGhtVuFvMBlMY8NLw,Pitchers Pub,4326 Main St,40.0250055,-75.2230546,3.5,89,1,"Nightlife, American (Traditional), Bars, Pubs"
OeO23GTZxF5tRnOXsYxCNA,Starbucks,200 Washington Square W,39.9479710165,-75.154148,3.0,24,1,"Breakfast & Brunch, Food, Coffee & Tea, Sandwiches"
-rBLDkfHNXV8LzofwLcjHw,Tony Luke's,6716 Frankford Ave,40.0321517,-75.0524823,2.5,20,0,"Fast Food, Sandwiches, Hot Dogs"
tH3T3QZ43l3OPZrzlhsGjQ,Di Bruno's Pizza,8004 Bustleton Ave,40.0598020862,-75.052062021,3.5,19,0,"Pizza, Italian, Sandwiches"
SPEXSaryxJmVpy8QoRz7Tg,Vietnam Cafe,816 S 47th St,39.9481782,-75.2168865,4.0,357,1,Vietnamese
x0rHnGoppm_1yFSJkAbqFA,Bull's BBQ,1 Citizens Bank Way,39.9066430724,-75.1653687329,3.5,27,1,Barbeque
G_VpU7J9do8ZRCLIblDBZA,Han-Wool,3608 Chestnut St,39.9547256,-75.1951003,2.0,46,0,"Korean, Japanese"
2o4CRQ-FreATtbnhlLKWew,The Pizza Place,1648 S 7th St,39.9278575,-75.1572629,3.0,46,1,Pizza
ZU0uAVRAACXmpy646M-8yQ,Privé,246 Market St,39.9499982,-75.1455526,3.5,35,0,"Food, Beer, Wine & Spirits, Mediterranean, Greek"
5C7j2GEp_FVLTgxDorrTEw,2nd Street Pizza,812 N 2nd St,39.9633868,-75.1411236,1.5,11,0,Pizza
ZfAILO2iad90fCDtratcKg,Machi Sushi Bar,209 S 20th St,39.9499924,-75.1737316,3.5,186,1,Sushi Bars
K8tLlUcLvCY4VZ-ITQ1sxA,Penne Restaurant & Wine Bar,3600 Sansom St,39.9534158468,-75.1959976532,2.5,85,0,"Italian, Wine Bars, Nightlife, Bars"
GSRBHi_05ZhYp3EROKL_rQ,Haverford Grill & Soul,6548 Haverford Ave,39.971993,-75.2505039,3.0,67,1,"Barbeque, Soul Food"
eLAd1Jw-g1NKymBx1XPDoA,Stogie Joe's Tavern,1801 E Passyunk Ave,39.927559,-75.166057,3.5,295,1,"Burgers, Pasta Shops, Pizza, Pubs, Specialty Food, Food, Nightlife, American (New), Bars, Italian"
e57HVMhbHJ37nQ363YAaYw,Roosevelt Pub,2220 Walnut St,39.9509902358,-75.1783608264,3.0,37,0,"Pubs, Nightlife, Bars"
CL1kpAsyhhb19w0aWDOLuw,Old City Beer Garden,240 Market St,39.949699,-75.145341,4.0,42,1,"Event Planning & Services, Venues & Event Spaces, Bars, Nightlife, Beer Gardens"
8UR3q3wu6UoOHauefSQpHg,South Deli and Grocery,1739 S St,39.9445311,-75.1715879,5.0,29,1,"Delis, Spanish, Food"
CPnJ1-2f3gJk-bN2cH_u4Q,Restaurant Catracho,1011 Spring Garden St,39.9619044,-75.1548915,4.0,6,1,"Mexican, Honduran"
5ebgEvBg1-harVzszDA02g,Bruegger's Bagels,1900 Market St,39.9533282,-75.1717764,3.0,26,0,"Food, Breakfast & Brunch, Bagels, Sandwiches"
tVrv3if79QDhZXKX-rJpqA,Papa John's,1109 S Broad St,39.9374369,-75.1665332,2.5,33,0,Pizza
1nXNyhtAS2y-e4O14LJBRQ,Bimini Juice Bar,"1815 John F Kennedy Blvd, Fl 1",39.9544535,-75.1704118,4.0,13,0,"Wraps, Coffee & Tea, Salad, Juice Bars & Smoothies, Food"
LxIUCkxSa7YnUCipS43Dbg,Coup de Taco,40TH St Spruce St,39.951647,-75.202795,4.0,18,0,"Mexican, Food Stands"
IcLm9Z1zphLnzUvrFK6aiA,Erawan Thai Cuisine,123 S 23rd St,39.951799,-75.178213,3.5,411,1,Thai
Sip4hzT-4ybbzElDhCNcqw,Tony Roni's - City Line,4504 City Ave,40.0030401,-75.2218196,3.5,27,0,"Italian, Pizza, Event Planning & Services, Caterers"
dpiaAGgEMm9Lf8dbx0yEJQ,Soup Kitchen Cafe,2146 E Susquehanna Ave,39.9798199,-75.129822,4.0,314,1,"Food, Sandwiches, American (New), Cafes, Soup"
pqN11loWgNHqSWxESd4Uwg,Kostas Bar Restaurant,15 W Girard Ave,39.9689515,-75.134916,4.0,112,1,"Bars, Greek, Nightlife"
S0dQ8Vks0IR-PZPLoBHKRA,McCormick & Schmick's Seafood & Steaks,1 S Broad St,39.951353,-75.1634754,2.5,387,1,"Seafood, Southern, Steakhouses, American (Traditional)"
434A83c2ig6QxsZjrjclpQ,Las Margaritas,2538 Welsh Rd,40.0726066,-75.0341246,3.5,511,1,"Mexican, Nightlife, Bars"
Og32VlJ-InIa6y_O9cgR8Q,Tuscany Cafe,230 S Broad St,39.9484263,-75.1652545,4.5,54,1,"Cafes, Breakfast & Brunch"
N1Ju3Uv-ALtIXJobgaiu_A,Mizu Sushi Bar,220 Market St,39.949788,-75.144524,3.5,8,0,Sushi Bars
N2g0Com0YXFgRLIR4KLEuQ,Fatou & Fama,4002 Chestnut St,39.955381,-75.202544,3.0,9,0,"Soul Food, Ethiopian"
mUhiQEWtLepWRSIGXK1sHw,New Acropolis Restaurant,1200 Frankford Ave,39.9701228,-75.1344535,3.5,11,0,Diners
9z5-4FkA8Vzx1VYkov7G2A,Takka A's Grill & Pizza,324 W Chelten Ave,40.0468447,-75.1255384,1.5,6,1,"Pizza, Cheesesteaks, Sandwiches"
BvW13Bt772-wq6BXiF3nLQ,Little Caesars Pizza,1100 W Girard Ave,39.9705254767,-75.1550137432,2.0,7,1,"Food, Fast Food, Pizza"
0KEMPs7BD_WHI6zGpDcKjw,Food & Friends,1933 Spruce St,39.948257,-75.174199,4.0,167,1,"Specialty Food, Delis, Beer, Wine & Spirits, Fruits & Veggies, Grocery, Convenience Stores, Food"
hxz-ZUqfwcueJu3eIGcBMA,Lombard Cafe,700 Sansom St,39.948517,-75.152606,4.5,20,1,"Coffee & Tea, Cafes, Food, Sandwiches"
JEeDUd7ZrUO4jwy_jBnelg,Santucci Square Pizza and Restaurant,1710 Welsh Rd,40.0850972,-75.0389168,4.0,7,0,Pizza
cVZdkfVcux5xGFXUOrEmzQ,Szechuan King,"1916 Welsh Rd, Ste 16",40.0811093,-75.0382522,2.5,21,1,"Chinese, Szechuan"
WDm-Z705Wp93k-46PN_g9Q,Talia's Grille,122 W Girard Ave,39.9688472,-75.1369912,4.5,233,1,"Food, Mediterranean, Sandwiches, Bagels"
ZForVw2ZTiwDGfZ0XvZsXQ,Uncle Bobbie's Coffee & Books,5445 Germantown Ave,40.034015,-75.1718436,4.5,151,1,"Cafes, Shopping, Food, Books, Mags, Music & Video, Bookstores, Coffee & Tea"
OaddVySRpJcU9LNa8bkGMw,Fire & Ice,312 Market St,39.949743,-75.146377,3.0,53,0,"American (New), Nightlife, Bars, Asian Fusion, Lounges"
lS42krxXMm-HIk7dntRsKQ,Pattaya,4040 Locust St,39.9529055,-75.204785,3.5,327,1,"Asian Fusion, Thai, Soup, French, Salad"
FiEZbnwXKRfyUi43mEIHRg,Boston Market,4600 City Line Ave,40.0025179655,-75.2226631419,2.0,22,1,"Event Planning & Services, American (Traditional), Comfort Food, Chicken Shop, Sandwiches, Caterers"
ZNWox30LIv7hV5k5YP8tCQ,Bar-Ly Chinatown,101 N 11th St,39.9540709,-75.1576818,4.0,380,1,"Gastropubs, Food, American (New), Nightlife, Tapas Bars, Beer, Wine & Spirits, Bars, Sports Bars"
SAi55UwRNKZbVJAXh0PFIA,Fat Joe's,746 Snyder Ave,39.9229103312,-75.1596473157,3.5,50,0,"American (New), Breakfast & Brunch, American (Traditional)"
swcfmflnWlhnbvPOHvPq_A,Chabaa Thai Bistro,4343 Main St,40.025630123,-75.2234600857,4.0,338,1,"Thai, Noodles"
01mP5a06zQpaYOakfaVBOQ,Philly's Platinum Grille,7719 Crittenden St,40.0727911933,-75.1949470435,2.5,61,1,"Soul Food, American (New), Nightlife, Bars"
ep_CRM3EQALDlEWURWc4rg,Kaplan's New Model Bakery,901 N 3rd St,39.9649893,-75.1422257,4.0,52,1,"Bagels, Desserts, Breakfast & Brunch, Bakeries, Food, Juice Bars & Smoothies"
ACcP-66gbXKf4mrbpqWllg,Wendy's,5601 Chestnut Street,39.96074,-75.234234,2.0,14,1,"Burgers, Fast Food"
u0NAXvm0bzES97r9IdF4Qg,Bump,1234 Locust St,39.9477815,-75.162146,3.5,36,0,"Nightlife, Gay Bars, Bars, Tapas Bars, Lounges, American (New)"
4P6u1-EXiwVdGSZbYHD7GQ,The HeadHouse Cafe,122 Lombard St,39.9419336,-75.1447558,2.5,35,1,"Sushi Bars, Bars, Gastropubs, Nightlife, Pubs"
7pAgxBMUjrVPH7xh3fn-gw,Oh Brother Philly,206 Market St,39.9496989,-75.1441608,4.5,511,1,"Food, Cheesesteaks, Sandwiches, Desserts, Burgers"
Ro7opPbuSZdL1igdatdTMw,Crow and the Pitcher,267 S 19th St,39.9482333,-75.1726396,3.5,162,0,"Nightlife, Bars, Beer, Wine & Spirits, Wine Bars, French, Food, Gastropubs, Cocktail Bars, American (New)"
icOMQGI2G2wTzYoMB6084A,Manhattan Bagel,6001 Ridge Ave,40.0319191925,-75.2127872407,3.0,48,1,"Bagels, Food, Sandwiches, Breakfast & Brunch"
SaUSOvz-YhFtGEP3w5SBZg,Cafe Pier One,4505 Baltimore Ave,39.9492216,-75.2133303,3.5,19,0,"Sandwiches, Caribbean, Coffee & Tea, Food"
RoNdO1IbukR81iULOGw3tw,Chaura's Seafood,1348 S 33rd St,39.9369374394,-75.1983113587,4.0,9,0,"Specialty Food, Seafood, Food"
Zvm8Z_wo8mVcP0tH2AwxdQ,Lanova Pizza Exp & Halal Grill,2223 Ridge Ave,39.9802551,-75.1717646,2.0,11,0,Pizza
pORvWLJb_ioqIrNo-yacfw,Pancho's Cafe,152 West Girard Ave,39.9690665,-75.1381918,4.5,89,1,"Food, Breakfast & Brunch, Mexican, Desserts"
GrRrxHK9dWgibvUpcotxtw,Joe's Pizza,122 S 16th St,39.9503868,-75.1675629,3.5,183,1,Pizza
6LYmMCltMzSMK-gMjqWTCw,Zesty's,4382 Main St,40.0257037,-75.2245921,3.5,171,1,"Mediterranean, Seafood, Greek"
6HG26o3ppHS39xPm0jYwBA,Sunrise,2048 S 18th St 1801 S Snyder Ave,39.9253162,-75.1761888,4.0,8,1,"Breakfast & Brunch, Burgers, Pizza"
-63ytt5vkWof-M9NDGTkng,Crown Fried Chicken,1039 Spring Garden St,39.9619616,-75.1558838,2.5,15,1,"American (Traditional), Chicken Wings"
gajhaXGudlDgCz_-ik1g_w,El Greco Pizza,4301 N 9th St,40.0174647,-75.140503,2.5,15,1,"Food, Pizza, Food Delivery Services"
sAEf2gPg15otqUS198Ilrw,Union Jacks Pub Manayunk,4801 Umbria St,40.0325679,-75.2324257,4.0,64,0,"Bars, Pubs, Nightlife"
CWtiEPVlirbiteeK9U60lA,Happy Wok,6507 Elmwood Ave,39.9221697,-75.2307433,4.5,8,1,Chinese
AAvoBxeUwDnD5ThE9Cz6Fg,L'anima,1001 S 17th St,39.9394700802,-75.1711999252,4.0,128,1,"Italian, Seafood, Mediterranean"
5xPeWp-SR7RfRju2NWr8EA,Tortas Frontera,3601 Locust Walk,39.952099,-75.195154,3.0,50,0,Mexican
z-BMYKp2XjdNdUArwj2BPw,Loomen Labs,620 S 5th St,39.941258,-75.151073,4.5,6,1,"Gift Shops, Candle Stores, Art Classes, Event Planning & Services, Shopping, Flowers & Gifts, Arts & Crafts, Education, Cafes, Home & Garden, Venues & Event Spaces"
zU5PPd9j4bYC_MepNSEDcA,Dim Sum House,"3939 Chestnut St, Fl 2",39.9557715,-75.2016544,4.0,451,1,"Chinese, Nightlife, Dim Sum, Event Planning & Services, Bars, Cantonese, Venues & Event Spaces"
9qXd3Frdpw2NFesclk7nPg,The Farmers' Cabinet,1113 Walnut St,39.948732,-75.1591786,3.5,444,0,"American (New), Gastropubs, Bars, Nightlife, Food"
gyRfeBAYTAx-Nh1xIoF50Q,Lumpy Magee's Grub & Pub,2417 Welsh Rd,40.0722408,-75.0314294,3.5,15,1,"Pubs, Nightlife, Bars"
AzWwhJD-w91OJxpqUBnssA,The Thirsty Soul,1551 W Passyunk Ave,39.9250862,-75.1727628,3.5,54,0,"Nightlife, Cocktail Bars, Bars, Breakfast & Brunch, Southern"
m-mAb_m76Esgu3rlSkGMuQ,Waffles & Wedges,1511 Pine St,39.9459585,-75.1672081,4.0,126,0,"Comfort Food, Breakfast & Brunch, Food, Desserts, American (New), American (Traditional), Gluten-Free"
h7TO_IsmLCYmKKDVOOIeFw,Fat Salmon,719 Walnut St,39.9481318,-75.153395,4.5,1089,1,"Sushi Bars, Japanese"
bzG2ul_mhdPMvhxsn-8EEg,Wawa,12301 Academy Rd,40.0956946,-74.9761273,3.0,19,1,"Sandwiches, Gas Stations, Convenience Stores, Food, Coffee & Tea, Automotive"
6CAP_o0s_Wfd8vQNWGf4OQ,Ochatto Hot Pot,3717 Chestnut St,39.9553287797,-75.1975267298,3.5,70,0,"Hot Pot, Chinese"
Gy6tBn6lrf4AN2Gr1I8Oyg,2637brew,2637 W Girard Ave,39.974356,-75.18016842,4.0,121,1,"Nightlife, Cocktail Bars, American (Traditional), Bars, Breakfast & Brunch"
aqBzwh8mDOSFastIow_PUQ,Shaban Kabab & Curry,4145 Chestnut St,39.9563712,-75.2061225,3.0,43,0,"Pizza, Indian, Pakistani"
YtMgMdZfjlK6ogDIGiOJSw,First Wok,129 W Chelten Ave,40.0332838,-75.1775528,3.0,12,1,Chinese
e1nfM_rumu9l6dLCclprAw,Cafe De Laos,1117 S 11th St,39.9366468,-75.161583,3.5,54,0,"Food, Ethnic Food, Specialty Food, Thai"
InawP3IfShNTJjSeLMDmGg,Wendy's,7700 City Line Ave,39.9783091,-75.2724543,1.5,34,1,"Burgers, Fast Food"
2vWlAJYCF11QmvRWBOQXDg,Italian Express,2641 W Girard Ave,39.9744283,-75.1802791,3.5,47,1,"Pizza, Sandwiches, Italian"
gdH0yhCQaHjBQ6vd0rYiSA,Krispy Krunchy Chicken,1825-33 West Oregon Ave,39.9181629,-75.1789552,3.0,5,1,"Breakfast & Brunch, Chicken Wings, American (New)"
kJQJ3eV46tJR8sS_KdDKBw,Charlie's Pub,114 N 3rd St,39.9526349,-75.1452454,4.0,41,0,"Delis, American (Traditional), Pubs, Nightlife, Lounges, Bars"
WcrXzZ5XapK0c6s79MueNg,Philly Pretzel Factory,1903 Cottman Ave,40.0522055,-75.0673431,3.0,16,1,"Pretzels, Food, Bakeries, Hot Dogs"
-hCwC548xGJObF9NLeN5JA,Little Lodge,927 Race St,39.9553500963,-75.1552136381,3.5,7,0,Chinese
MOy8qGtBOoJzRnHnv3Y3JQ,Ants Pants on 4th,526 S 4th St,39.9419098,-75.1492366,4.5,75,0,"Coffee & Tea, Breakfast & Brunch, Food"
wddI5aXd5CNkuHbz3n3hRQ,Hoagie Factory,2121 72nd Ave,40.0645054,-75.1529533,4.0,29,1,Delis
oHOb3HK-caYzXq3JOA9NKQ,Moonstruck Restaurant,7955 Oxford Ave,40.0762801367,-75.0849151957,4.0,72,0,"Pizza, Italian"
BcsRUZAeUiU6LSj7Ovtwxw,The French Bakery,8624 Germantown Ave,40.0770116,-75.208546,4.0,26,0,"Bakeries, Food"
BO4L5vmX7pwwiQiIz7QbsQ,sweetgreen,1601 Market St,39.9530218,-75.1675084,4.0,35,1,"Vegetarian, Salad, Soup"
4INCRF2drQv6ivUZHkCIJA,Tasty Donuts,1552 Pratt St,40.0224721,-75.0786441,4.5,6,0,"Donuts, Coffee & Tea, Food"
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,19 E Oregon Ave,39.9142928,-75.1471501,3.5,249,1,"American (Traditional), Bars, Nightlife, American (New), Sports Bars, Active Life, Bowling, Pizza"
EiVt-BHRX_VAFnwu_i2BbQ,Il Cantuccio,701 N 3rd St,39.962428,-75.1429472,3.5,84,0,"Italian, Food"
Js3nE43tlBkXvFkD3QOk-A,Reserve,123 Chestnut St,39.948553,-75.143952,3.0,39,0,"Lounges, American (New), Nightlife, Bars, Seafood, Food, Steakhouses"
bNBi-RVlx71bugXY0GRLtQ,Chestnut St. Cafe,4403 Chestnut St,39.956725,-75.2099251,4.5,34,0,"Food, Bubble Tea, Sandwiches, Vietnamese, Cafes"
H7ViV-eL_t9XgOA8SeJYYw,The Blind Pig,702 N 2nd St,39.9622090959,-75.1412451012,4.0,216,0,"Pubs, American (New), American (Traditional), Food, Nightlife, Beer, Wine & Spirits, Bars"
65zqLOL1m658J8-9VLZx9w,Lake Blue Gourmet Market,8 N 3rd St,39.9504832,-75.1457892,3.5,14,0,"Convenience Stores, Sandwiches, Food, Specialty Food, Grocery"
rZre3HdC3fDO93pkvjpw8g,Uptown BBQ and Grill,8010 Ogontz Ave,40.0735583,-75.1585165,2.5,24,0,Barbeque
LOaaDZ9NZnGlz0OCbNQE6Q,Siam Lotus,931 Spring Garden Street,39.961891,-75.154075,4.0,10,0,Thai
gLpp7kjR9Zg6ypG2lRjAYg,McCrossen's Tavern,529 N 20th St,39.9630919,-75.1709203,4.0,293,1,"Nightlife, Gastropubs, Bars, Pubs, American (Traditional)"
PVVFos1LDfD7iETY0w4vaA,Su Xing House,1508 Sansom St,39.950215,-75.166346,4.0,417,1,"Kosher, Chinese, Vegetarian, Vegan"
6WVx6tc0LTBV3Ajze9j9VA,Bonchon University City,3836 Chestnut St,39.955017,-75.1999,3.0,95,1,"Asian Fusion, Korean, Chicken Wings"
IXaeTjiYZEw6fukh_X57xg,Chick-A-Boom,4626 Lancaster Ave,39.9711355,-75.215612,4.0,15,1,Chicken Shop
xufzUDqIr3-rc68Sv1zR1g,Tapestry,700 S 5th St,39.9409044,-75.1511107,4.0,74,0,"Nightlife, Bars, Gastropubs, Pubs"
DaTi7kaoHObInk2RzN3EMQ,Laos Cafe,2340 S Hemberger St,39.9228354,-75.184736,5.0,16,0,"Thai, Laotian"
8-1vYscR7TNGF7LcJeNZBQ,Tony Roni's Pizza Roxborough,"499 Domino Ln, Ste 4350",40.0454066,-75.2327285,3.5,91,1,"Pizza, Food, Italian, Event Planning & Services, Caterers, Cheesesteaks"
C-JAsI-tgmf_eRmMXTp9Ew,Shake Shack,"105 S 12th St, Unit 1-01",39.9502973,-75.1601048,3.5,66,1,"American (Traditional), Fast Food, Burgers"
zYDlxfKri-i9IXKPkukrVw,Dew's Deli,1710 S 10th St,39.9280752,-75.16197,5.0,16,1,Delis
W2gSKulDUBGTfcSDk8kNvg,McDonald's,4163 Whitaker Ave,40.012418,-75.119005,2.0,13,1,"Food, Burgers, Fast Food, Coffee & Tea"
tsqyVhSaI72JTNpy4u7QGg,Champagne Cafe,21 E Chelten Ave,40.036477,-75.1744883,2.5,23,1,"American (Traditional), Cafes"
hukc2ci6jkqzqADNqqq-eQ,Mike & Matt's Italian Market,1206 Mifflin St,39.9262649,-75.1659695,4.5,14,1,"Food, Grocery, Meat Shops, Specialty Food, Delis"
JASlc6gfA2AJ-VaLXgPgUw,El Coqui Panaderia,3528 I St,40.0026550293,-75.1114578247,4.0,46,1,"Delis, Bakeries, Caterers, Event Planning & Services, Spanish, Food, Puerto Rican, Caribbean"
5QtYMPUpaHz1H070KBjufg,Paratha Roll,3651 Lancaster Ave,39.9594117,-75.1949034,3.0,15,0,"Fast Food, Specialty Food, Indian, Food, Ethnic Food"
OqyaD0hEytrcfC_F-ugqMw,Noir Restaurant & Bar,1909 E Passyunk Ave,39.9263049,-75.167423,4.0,154,1,"American (Traditional), Salad, Pubs, Nightlife, Bars, Italian"
wtBnhvQdCsiqwUFW84qfdw,Maya J,4371 Main Street,40.0259316,-75.224273,4.5,53,0,"Tapas/Small Plates, Bars, Nightlife, Cocktail Bars, American (Traditional)"
X3NS8516o015Z1zcOwrqmQ,Jansen,7402 Germantown Ave,40.0627073,-75.1931822,4.5,139,1,American (New)
xnmLIzRZEzOod7LPY64elw,The Galley,2500 E Norris St.,39.97597,-75.1261528536,5.0,8,0,"Irish Pub, American (Traditional), Polish, Sports Bars, Chicken Wings, Irish, Nightlife, Bars, Local Flavor"
