loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,issue_date,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,known_dero,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,isDefault
1045620,245620,18654.54545,5,14.46,535.97,C,政府机构,交通运输、仓储和邮政业,10+ years,0,2016/3/1,0,14.46545455,1,9,0,0,0,0,0,0
1040032,240032,13090.90909,5,11.825,259.42,B,普通企业,电力、热力生产供应业,10+ years,0,2016/5/1,0,16.49,0,22,0,0,0,0,0,0
1046285,246285,28000,3,6.228,863.54,A,普通企业,文化和体育业,9 years,0,2015/4/1,0,23.27727273,0,14,0,0,0,0,0,0
1009868,209868,13472.72727,3,11.67,376.85,B,政府机构,公共服务、社会组织,4 years,0,2014/6/1,0,16.42,0,12,0,0,0,0,0,0
1006388,206388,4090.909091,3,8.775,160.75,B,上市企业,金融业,6 years,0,2016/2/1,4,19.74,1,9,0,0,0,0,0,0
1019418,219418,19090.90909,3,7.101,657,A,上市企业,公共服务、社会组织,5 years,0,2015/8/1,0,2.814545455,0,5,0,0,0,0,0,0
1009924,209924,23636.36364,3,10.725,643,B,上市企业,住宿和餐饮业,10+ years,0,2016/3/1,0,29.6,0,16,0,0,0,0,0,0
1014176,214176,21818.18182,5,14.418,486.58,C,普通企业,电力、热力生产供应业,6 years,0,2017/8/1,0,8.738181818,0,10,1,1,0,0,0,0
1033470,233470,16363.63636,5,20.405,385.41,E,普通企业,建筑业,,0,2015/7/1,0,13.39090909,0,4,0,0,0,0,0,0
1031890,231890,4000,3,8.991,129.05,B,政府机构,金融业,10+ years,0,2015/11/1,5,13.07,0,9,0,0,0,0,0,0
1037762,237762,7090.909091,3,13.779,271.58,C,政府机构,信息传输、软件和信息技术服务业,3 years,1,2016/6/1,0,10.04,0,13,0,0,0,0,0,0
1034819,234819,10636.36364,3,9.17,286.92,B,普通企业,电力、热力生产供应业,10+ years,0,2015/11/1,4,16.35454545,0,8,1,1,0,0,0,0
1036646,236646,10909.09091,3,14.289,404.27,B,政府机构,住宿和餐饮业,1 year,0,2013/10/1,4,13.07272727,2,13,0,0,0,0,0,0
1001808,201808,8181.818182,3,7.101,312.86,A,上市企业,电力、热力生产供应业,1 year,1,2015/7/1,0,21.88,0,6,0,0,0,0,0,0
1023483,223483,3906.818182,3,14.049,166.96,C,政府机构,信息传输、软件和信息技术服务业,10+ years,0,2014/3/1,0,23.04,0,20,0,0,0,0,0,0
1009078,209078,17345.45455,5,22.539,567.47,E,普通企业,公共服务、社会组织,,1,2014/5/1,0,13.56545455,1,11,0,0,0,0,0,0
1009800,209800,28363.63636,5,11.061,537.4,C,政府机构,住宿和餐饮业,10+ years,0,2015/10/1,0,17.25,0,18,0,0,0,0,0,0
1042916,242916,3000,3,14.069,100.78,C,普通企业,住宿和餐饮业,8 years,1,2016/8/1,2,5.827272727,1,14,1,0,0,0,0,0
1035866,235866,28363.63636,3,14.289,808.54,B,普通企业,国际组织,6 years,0,2013/11/1,0,15.39272727,1,10,0,0,0,0,0,0
1037121,237121,1827.272727,3,11.49,55.23,B,政府机构,金融业,1 year,1,2016/7/1,0,3.681818182,0,7,0,0,0,0,0,0
1042687,242687,25000,5,14.47,587.82,C,普通企业,采矿业,7 years,1,2014/1/1,4,15.13636364,2,13,0,0,0,0,0,0
1019320,219320,13090.90909,3,10.736,463.03,B,普通企业,文化和体育业,10+ years,1,2015/12/1,0,23.74909091,0,6,0,0,0,0,0,0
1002221,202221,18181.81818,3,7.11,625.81,A,上市企业,批发和零售业,10+ years,2,2013/11/1,0,9.95,0,25,0,0,0,0,0,0
1007044,207044,7000,3,8.991,225.84,B,上市企业,信息传输、软件和信息技术服务业,6 years,0,2015/11/1,4,8.58,0,4,0,0,0,0,0,0
1040795,240795,20000,5,14.99,475.7,C,高等教育机构,公共服务、社会组织,5 years,0,2014/5/1,3,17.88181818,0,15,0,0,0,0,0,0
1020778,220778,28795.45455,3,27.335,1256.89,E,政府机构,文化和体育业,< 1 year,1,2017/8/1,0,29.98,0,8,0,0,0,0,0,0
1000911,200911,4254.545455,3,12.089,117.85,B,政府机构,金融业,10+ years,1,2016/7/1,5,9.927272727,0,4,0,0,0,0,0,0
1026582,226582,8181.818182,3,11.649,244.09,B,普通企业,建筑业,10+ years,1,2011/6/1,0,6.218181818,0,12,0,0,0,0,0,0
1028705,228705,20829.54545,5,29.67,566.67,G,普通企业,公共服务、社会组织,10+ years,1,2016/5/1,0,42.16363636,0,11,1,1,0,0,0,0
1002292,202292,4909.090909,3,6.369,181.97,A,幼教与中小学校,房地产业,10+ years,0,2011/2/1,4,15.37363636,0,12,0,0,0,0,0,0
1007735,207735,17181.81818,3,10.439,672.6,B,普通企业,电力、热力生产供应业,< 1 year,0,2016/10/1,0,12.5,0,5,1,1,0,0,0,0
1029810,229810,12000,3,11.862,405.37,C,高等教育机构,农、林、牧、渔业,6 years,1,2015/12/1,0,23.98,0,9,0,0,0,0,0,0
1006199,206199,9681.818182,3,15.984,319.79,D,政府机构,公共服务、社会组织,6 years,1,2013/10/1,0,22.61454545,0,7,0,0,0,0,0,0
1022395,222395,21818.18182,3,6.219,616.72,A,幼教与中小学校,公共服务、社会组织,1 year,0,2011/1/1,4,8.19,0,16,0,0,0,0,0,0
1016854,216854,10000,3,11.165,323.38,B,普通企业,交通运输、仓储和邮政业,10+ years,2,2014/6/1,4,24.9,0,6,0,0,0,0,0,0
1013806,213806,9545.454545,3,4.788,316.21,A,政府机构,金融业,10+ years,1,2017/1/1,0,9.2,0,12,0,0,0,0,0,0
1002656,202656,14727.27273,3,5.427,547.84,A,政府机构,住宿和餐饮业,5 years,0,2013/9/1,2,4.729090909,0,8,0,0,0,0,0,0
1015478,215478,11625,5,13.959,262.67,C,世界五百强,信息传输、软件和信息技术服务业,3 years,0,2015/3/1,0,9.07,0,12,0,0,0,0,0,0
1025345,225345,17227.27273,3,13.185,653.67,C,普通企业,信息传输、软件和信息技术服务业,,1,2015/8/1,0,17.38181818,0,8,0,0,0,0,0,0
1023148,223148,21272.72727,5,21.672,518.66,F,普通企业,电力、热力生产供应业,5 years,0,2014/3/1,2,9.010909091,0,6,1,1,0,0,0,0
1039192,239192,6545.454545,5,24.08,172.89,F,上市企业,农、林、牧、渔业,10+ years,1,2013/8/1,5,21.86363636,1,10,1,1,0,0,0,0
1011140,211140,1984.090909,3,8.24,76.26,B,政府机构,住宿和餐饮业,,0,2017/3/1,5,8.709090909,0,8,0,0,0,0,0,0
1022949,222949,40000,3,12.639,1318.86,B,政府机构,信息传输、软件和信息技术服务业,,0,2017/3/1,0,27.12,0,17,0,0,0,0,0,0
1008582,208582,4250,3,14.99,147.31,C,世界五百强,金融业,,0,2014/12/1,0,32.19545455,0,11,0,0,0,0,0,0
1001571,201571,32727.27273,3,17.171,1048.95,D,世界五百强,公共服务、社会组织,3 years,0,2015/4/1,0,22.84,0,16,0,0,0,0,0,0
1021714,221714,35454.54545,5,11.99,667.19,B,上市企业,金融业,< 1 year,0,2017/6/1,4,26.96727273,0,14,0,0,0,0,0,0
1010133,210133,5236.363636,3,9.378,207.78,B,政府机构,电力、热力生产供应业,3 years,0,2017/6/1,0,9.990909091,0,10,1,0,0,0,0,0
1007814,207814,2540.909091,3,13.178,71.4,B,普通企业,信息传输、软件和信息技术服务业,3 years,0,2018/3/1,5,9.31,0,18,0,0,0,0,0,0
1019443,219443,5090.909091,3,12.089,183.32,B,普通企业,金融业,5 years,0,2014/3/1,4,9.590909091,0,10,0,0,0,0,0,0
1023820,223820,19636.36364,3,7.416,566.05,B,政府机构,住宿和餐饮业,3 years,0,2016/10/1,8,25.25,1,29,0,0,0,0,0,0
1041195,241195,23636.36364,5,13.176,472.03,C,上市企业,住宿和餐饮业,7 years,2,2014/3/1,4,19.58181818,1,11,0,0,0,0,0,0
1045748,245748,14727.27273,5,14.049,434.01,C,世界五百强,住宿和餐饮业,9 years,0,2014/1/1,0,16.29818182,0,13,1,1,0,0,0,0
1030391,230391,34909.09091,3,8.01,1016.11,A,政府机构,信息传输、软件和信息技术服务业,< 1 year,0,2013/11/1,3,13.88181818,0,10,0,0,0,0,0,0
1029998,229998,10500,5,18.891,284.01,E,普通企业,信息传输、软件和信息技术服务业,1 year,1,2015/8/1,0,38.33454545,0,12,0,0,0,0,0,0
1035539,235539,21818.18182,3,15.906,688.03,C,普通企业,公共服务、社会组织,< 1 year,0,2016/5/1,0,25.82,0,14,0,0,0,0,0,0
1027168,227168,9818.181818,3,10.076,382.5,B,普通企业,房地产业,5 years,1,2016/2/1,0,21.3,0,13,0,0,0,615,184.5,0
1046647,246647,7272.727273,3,11.421,268.36,C,世界五百强,采矿业,2 years,1,2015/8/1,0,23,0,10,0,0,2,2168,650.4,0
1046603,246603,10636.36364,3,14.895,414.53,D,普通企业,电力、热力生产供应业,8 years,2,2015/7/1,0,11.87181818,0,10,1,1,2,2211,0,0
1019713,219713,14545.45455,3,18.99,586.42,D,上市企业,制造业,10+ years,1,2016/7/1,4,7.29,0,8,0,0,3,2674,0,0
1047693,247693,9818.181818,3,9.99,387.15,B,高等教育机构,文化和体育业,7 years,1,2015/3/1,0,20.26363636,0,10,0,0,0,0,0,0
1025930,225930,14545.45455,5,21.989,423.82,D,普通企业,公共服务、社会组织,1 year,0,2016/12/1,0,18.13090909,0,10,0,0,0,0,0,0
1021111,221111,6943.181818,3,6.633,178.81,A,普通企业,文化和体育业,1 year,1,2014/2/1,4,18.11,0,8,0,0,1,213,63.9,0
1045592,245592,8181.818182,3,16.555,346.9,C,政府机构,公共服务、社会组织,10+ years,1,2017/9/1,0,17.39090909,0,4,0,0,3,3463,346.3,0
1012900,212900,13500,3,8.679,422.36,A,上市企业,公共服务、社会组织,< 1 year,0,2015/10/1,4,20.62909091,0,8,0,0,1,4857,0,0
1038507,238507,16500,3,11.99,547.96,B,普通企业,电力、热力生产供应业,1 year,0,2013/12/1,0,28.34181818,0,15,1,1,3,7357,735.7,0
1005677,205677,35454.54545,5,19.39,496.31,E,上市企业,金融业,1 year,1,2011/6/1,0,18.36,0,6,0,0,0,0,0,0
1002099,202099,9090.909091,3,12.88,336.37,C,上市企业,采矿业,6 years,2,2016/1/1,5,21.71454545,1,16,0,0,2,3874,387.4,0
1004506,204506,24627.27273,3,14.289,1014.05,C,普通企业,制造业,2 years,1,2014/10/1,0,21.47,1,12,0,0,0,0,0,0
1029236,229236,8181.818182,3,12.639,296.75,B,政府机构,建筑业,2 years,2,2017/5/1,0,9.310909091,2,12,0,0,0,0,0,0
1019469,219469,818.1818182,3,19.97,37.15,D,上市企业,金融业,10+ years,2,2014/1/1,9,21.24545455,0,8,0,0,1,131,39.3,0
1007949,207949,20454.54545,3,5.852,752.87,A,幼教与中小学校,采矿业,4 years,1,2016/3/1,0,7.181818182,0,12,0,0,3,11239,3371.7,0
1017293,217293,31000,3,22.429,1158.25,D,上市企业,公共服务、社会组织,3 years,0,2018/5/1,0,26.58,2,9,0,0,0,13252,1325.2,0
1000377,200377,9090.909091,5,26.721,321.64,F,幼教与中小学校,公共服务、社会组织,< 1 year,0,2017/6/1,0,26.48,2,18,0,0,0,0,0,0
1047596,247596,12795.45455,5,13.365,333.74,C,政府机构,建筑业,,0,2015/12/1,0,28.65818182,0,7,0,0,0,0,0,0
1040664,240664,17454.54545,3,13.739,642.22,B,幼教与中小学校,公共服务、社会组织,10+ years,0,2014/3/1,0,27.79636364,0,16,0,0,0,0,0,0
1040184,240184,16000,5,12.231,368.9,C,高等教育机构,信息传输、软件和信息技术服务业,,0,2017/5/1,2,19.92,0,12,0,0,0,0,0,0
1020125,220125,27272.72727,3,22.979,1128.56,D,普通企业,金融业,1 year,1,2018/11/1,2,21.97090909,0,18,0,0,0,0,0,0
1030616,230616,818.1818182,3,7.12,30.94,A,普通企业,房地产业,< 1 year,0,2007/12/1,5,0.590909091,0,7,0,,0,0,0,0
1043297,243297,27272.72727,5,14.65,590.17,C,幼教与中小学校,电力、热力生产供应业,,0,2015/9/1,4,15.73636364,0,11,0,0,0,0,0,0
1047633,247633,4545.454545,3,12.683,164.96,B,普通企业,制造业,,1,2015/8/1,10,16.22454545,3,20,0,0,0,0,0,0
1031509,231509,20000,3,11.061,667.06,C,普通企业,住宿和餐饮业,10+ years,0,2015/7/1,0,15.51,0,28,0,0,0,0,0,0
1021606,221606,28186.36364,5,19.05,619.34,D,政府机构,住宿和餐饮业,,1,2012/11/1,0,29.01,0,16,0,0,0,0,0,0
1009512,209512,4363.636364,3,15.73,137.3,C,幼教与中小学校,公共服务、社会组织,3 years,2,2013/9/1,5,25.93,0,11,1,1,0,0,0,0
1024800,224800,13636.36364,3,10.989,483.94,B,普通企业,国际组织,2 years,0,2015/7/1,0,21.46909091,0,11,0,0,0,0,0,0
1008277,208277,7854.545455,5,22.539,192.73,E,上市企业,房地产业,5 years,2,2014/4/1,2,8.530909091,1,7,0,0,0,0,0,0
1031044,231044,9454.545455,3,12.089,261.88,B,上市企业,住宿和餐饮业,1 year,1,2015/7/1,4,23.55,0,16,0,0,0,0,0,0
1039856,239856,43636.36364,5,17.622,973.15,C,世界五百强,信息传输、软件和信息技术服务业,10+ years,0,2017/9/1,0,39.23,0,11,0,0,0,0,0,0
1043926,243926,7000,5,12.249,161.47,C,普通企业,信息传输、软件和信息技术服务业,< 1 year,0,2010/8/1,8,0.992727273,1,5,0,0,0,0,0,0
1034641,234641,15709.09091,3,7.579,443.91,A,普通企业,农、林、牧、渔业,2 years,2,2015/10/1,0,14.98181818,3,11,0,0,0,0,0,0
1017255,217255,15431.81818,5,15.381,422.7,D,普通企业,住宿和餐饮业,10+ years,1,2017/10/1,0,18.14545455,1,11,0,0,0,0,0,0
1023518,223518,14000,3,9.064,440.27,B,政府机构,国际组织,10+ years,0,2017/4/1,4,12.57545455,0,10,1,1,0,0,0,0
1007206,207206,21818.18182,5,20.075,510.6,D,幼教与中小学校,文化和体育业,10+ years,0,2014/3/1,0,21.33,0,33,0,0,0,0,0,0
1000649,200649,12763.63636,5,20.405,277.5,E,幼教与中小学校,文化和体育业,2 years,1,2015/6/1,0,19.85727273,0,9,0,0,0,0,0,0
1045418,245418,5454.545455,3,18.249,177.25,D,幼教与中小学校,国际组织,8 years,0,2014/4/1,9,6.809090909,0,5,1,1,0,0,0,0
1028526,228526,7854.545455,3,11.99,318.82,B,政府机构,公共服务、社会组织,< 1 year,2,2014/11/1,4,19.17,0,11,0,0,0,0,0,0
1000580,200580,3490.909091,3,14.35,109.92,C,政府机构,金融业,5 years,1,2010/8/1,0,22.39,1,6,0,0,0,0,0,0
1030098,230098,17727.27273,3,9.702,489.52,B,政府机构,公共服务、社会组织,6 years,1,2016/1/1,8,16.87,0,8,0,0,0,0,0,0
1040225,240225,16915.90909,5,24.189,570.91,E,世界五百强,电力、热力生产供应业,10+ years,0,2015/1/1,5,9.53,0,11,0,0,0,0,0,0
1017751,217751,16000,5,18.25,408.48,F,政府机构,房地产业,< 1 year,1,2011/4/1,0,9.981818182,0,4,0,0,0,0,0,0
1027673,227673,9090.909091,3,6.651,310.56,A,幼教与中小学校,房地产业,10+ years,0,2016/5/1,2,21.96,0,20,0,0,0,0,0,0
1018363,218363,35000,3,9.99,1129.19,B,普通企业,制造业,8 years,0,2015/9/1,4,16.84363636,1,15,0,0,0,0,0,0
1041522,241522,9000,3,6.633,334.8,A,普通企业,金融业,10+ years,1,2014/9/1,0,14.67272727,0,17,0,0,0,0,0,0
1012125,212125,35000,5,21.49,956.55,D,普通企业,电力、热力生产供应业,10+ years,1,2016/8/1,0,13.48363636,0,13,0,0,0,0,0,0
1026297,226297,22727.27273,5,13.023,587.82,C,普通企业,文化和体育业,3 years,0,2018/9/1,0,30.65454545,0,20,0,0,0,0,0,0
1029076,229076,14400,5,10.323,386.81,B,上市企业,电力、热力生产供应业,3 years,0,2016/2/1,0,12.76363636,0,15,0,0,0,0,0,0
1032474,232474,7663.636364,3,15.813,252.46,D,普通企业,建筑业,8 years,0,2014/4/1,0,14.77636364,0,11,0,0,0,0,0,0
1014817,214817,18909.09091,3,7.029,489.59,A,政府机构,批发和零售业,10+ years,0,2015/2/1,4,21.60909091,0,17,0,0,2,903,0,0
1043354,243354,10909.09091,3,4.788,301.15,A,普通企业,房地产业,4 years,0,2016/3/1,0,11.26909091,0,13,0,0,3,4820,964,0
1016355,216355,16977.27273,3,9.229,588.58,B,幼教与中小学校,文化和体育业,1 year,1,2016/3/1,0,20.31545455,0,22,0,0,0,699,139.8,0
1043000,243000,19411.36364,5,22.4,457.39,E,普通企业,公共服务、社会组织,10+ years,2,2013/12/1,0,32.74909091,0,7,0,0,1,616,61.6,0
1013927,213927,11454.54545,3,7.69,327.54,A,普通企业,公共服务、社会组织,7 years,1,2014/7/1,4,15.09818182,0,8,0,0,0,0,0,0
1048615,248615,16363.63636,3,7.62,467.43,A,政府机构,建筑业,5 years,0,2013/8/1,0,11.99454545,0,18,0,0,0,0,0,0
1033071,233071,14181.81818,3,8.24,377.37,B,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2017/4/1,0,21.17454545,0,9,0,0,3,2062,206.2,0
1036852,236852,21818.18182,3,8.679,625.72,A,政府机构,公共服务、社会组织,10+ years,1,2015/12/1,0,23.46,0,18,0,0,0,0,0,0
1045968,245968,17181.81818,5,11.691,477.71,C,普通企业,金融业,2 years,0,2016/2/1,0,22.31181818,4,17,1,1,0,0,0,0
1008115,208115,13745.45455,5,17.316,328.52,E,普通企业,住宿和餐饮业,< 1 year,1,2015/1/1,4,16.48181818,1,17,0,0,4,1002,0,0
1016611,216611,8272.727273,3,7.101,219,A,普通企业,农、林、牧、渔业,1 year,0,2015/5/1,4,21.10909091,0,11,0,0,1,1321,0,0
1020146,220146,4090.909091,3,14.96,173.24,D,幼教与中小学校,房地产业,2 years,1,2010/4/1,5,14.7,0,7,0,0,0,0,0,0
1000650,200650,25454.54545,5,11.99,622.71,C,普通企业,国际组织,3 years,0,2016/3/1,4,42.77,0,16,0,0,0,0,0,0
1032437,232437,23636.36364,3,12.089,654.68,B,普通企业,电力、热力生产供应业,6 years,1,2015/6/1,4,26.3,1,15,0,0,2,878,175.6,0
1034845,234845,13636.36364,3,9.229,472.75,B,政府机构,采矿业,7 years,1,2016/5/1,0,17.95454545,0,5,1,1,2,6990,0,0
1031103,231103,23359.09091,3,13.849,956.34,C,普通企业,房地产业,10+ years,1,2015/11/1,0,14.03181818,0,6,0,0,3,2080,416,0
1024783,224783,25000,3,4.788,752.87,A,普通企业,住宿和餐饮业,8 years,0,2016/3/1,4,13.36363636,0,6,0,0,2,10373,0,0
1045037,245037,18181.81818,3,5.32,602.3,A,幼教与中小学校,电力、热力生产供应业,2 years,0,2016/1/1,4,7.551818182,0,13,0,0,0,993,198.6,0
1004876,204876,4909.090909,3,10.989,193.58,B,普通企业,金融业,< 1 year,0,2013/10/1,2,23.39,2,14,0,0,0,0,0,0
1033292,233292,3272.727273,3,6.606,124.14,A,普通企业,金融业,1 year,2,2018/4/1,4,8.468181818,0,23,1,1,0,0,0,0
1003713,203713,7090.909091,3,8.991,193.58,B,普通企业,住宿和餐饮业,10+ years,1,2015/5/1,0,15.41818182,0,5,0,0,0,0,0,0
1034416,234416,20090.90909,3,13.35,575.67,C,普通企业,电力、热力生产供应业,2 years,1,2014/10/1,0,24.34909091,0,7,0,0,0,0,0,0
1035833,235833,2727.272727,3,25.19,115.98,E,普通企业,公共服务、社会组织,< 1 year,0,2014/2/1,5,7.39,0,8,0,0,0,0,0,0
1039095,239095,10977.27273,3,13.185,416.52,C,世界五百强,国际组织,,2,2015/10/1,4,17.91818182,0,7,0,0,0,0,0,0
1005617,205617,3636.363636,5,15.28,95.75,D,政府机构,信息传输、软件和信息技术服务业,8 years,0,2011/4/1,12,11.91818182,0,10,1,1,0,0,0,0
1001224,201224,18181.81818,5,11.99,444.79,B,政府机构,采矿业,10+ years,2,2018/1/1,6,2.01,0,5,1,1,0,0,0,0
1014822,214822,9100,3,13.519,256.82,C,政府机构,采矿业,10+ years,0,2015/6/1,0,22.89,0,12,0,0,0,0,0,0
1021011,221011,11818.18182,3,14.46,344.02,C,上市企业,公共服务、社会组织,3 years,1,2016/3/1,0,13.04727273,0,7,0,0,0,0,0,0
1035360,235360,7772.727273,3,8.24,298.75,B,普通企业,电力、热力生产供应业,10+ years,0,2017/3/1,0,9.957272727,0,9,1,0,0,0,0,0
1047796,247796,13963.63636,3,7.101,400.46,A,政府机构,信息传输、软件和信息技术服务业,2 years,1,2015/7/1,0,18.92,0,19,1,1,0,0,0,0
1040405,240405,1363.636364,3,10.65,48.86,B,政府机构,公共服务、社会组织,,0,2011/10/1,5,9.5,0,17,1,1,0,0,0,0
1001979,201979,13454.54545,3,12.089,484.47,B,普通企业,电力、热力生产供应业,,2,2014/5/1,4,6.046363636,0,12,0,0,0,0,0,0
1021801,221801,16363.63636,3,5.841,612.89,A,上市企业,电力、热力生产供应业,,2,2016/3/1,4,12.64,0,14,0,0,0,0,0,0
1034535,234535,15000,3,11.47,494.43,B,普通企业,文化和体育业,10+ years,0,2016/6/1,2,31.88181818,0,8,0,0,0,0,0,0
1046180,246180,19227.27273,5,17.76,445.27,D,普通企业,公共服务、社会组织,6 years,1,2013/10/1,0,9.916363636,0,6,0,0,0,0,0,0
1032614,232614,1145.454545,3,16.875,51.15,D,普通企业,采矿业,10+ years,1,2012/9/1,0,17.54181818,0,24,0,0,0,0,0,0
1039317,239317,12000,3,5.852,361.38,A,政府机构,建筑业,3 years,0,2016/1/1,0,22.24636364,0,23,0,0,0,0,0,0
1006762,206762,1818.181818,3,22.266,79.25,E,普通企业,批发和零售业,3 years,0,2017/3/1,0,23.42454545,0,10,0,0,0,0,0,0
1049733,249733,10909.09091,3,12.639,329.72,B,普通企业,金融业,4 years,0,2016/12/1,0,21.6,1,11,1,1,0,0,0,0
1027819,227819,38181.81818,5,15.426,872.48,D,政府机构,公共服务、社会组织,8 years,0,2014/12/1,0,20.07272727,1,14,0,0,0,0,0,0
1019769,219769,6500,3,12.79,218.36,C,普通企业,住宿和餐饮业,6 years,1,2016/8/1,0,20.25,0,10,0,0,0,0,0,0
1025754,225754,5000,3,15.31,174.09,C,上市企业,公共服务、社会组织,,0,2016/2/1,4,33.81818182,1,8,0,0,0,0,0,0
1008466,208466,7090.909091,3,15.642,205.71,C,普通企业,金融业,8 years,1,2010/3/1,5,17.08363636,0,13,0,0,0,0,0,0
1002854,202854,15000,3,14.49,516.25,C,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,2,2016/10/1,0,21.24,0,9,1,1,0,0,0,0
1001421,201421,13090.90909,3,12.584,395.37,B,普通企业,制造业,2 years,1,2017/3/1,0,12.85090909,0,12,0,0,0,0,0,0
1012667,212667,21000,5,12.294,484.94,C,普通企业,建筑业,2 years,0,2015/2/1,4,26.49,0,10,0,0,0,0,0,0
1010689,210689,28636.36364,5,19.47,917,D,上市企业,国际组织,10+ years,2,2014/5/1,2,4.123636364,5,8,0,0,0,0,0,0
1034701,234701,24000,5,10.377,528.19,B,普通企业,电力、热力生产供应业,10+ years,0,2015/8/1,0,23.33454545,0,16,1,0,0,0,0,0
1046210,246210,29545.45455,3,17.171,874.12,D,普通企业,建筑业,9 years,0,2015/3/1,0,23.62,0,8,0,0,0,0,0,0
1002755,202755,7418.181818,3,7.89,212.75,A,普通企业,电力、热力生产供应业,2 years,2,2016/3/1,0,16.93636364,0,8,0,0,0,0,0,0
1033459,233459,17181.81818,3,11.997,533.19,C,普通企业,建筑业,7 years,0,2015/7/1,9,22.94,1,10,0,0,0,0,0,0
1017072,217072,35454.54545,3,16.191,1084.43,D,高等教育机构,住宿和餐饮业,5 years,0,2017/4/1,2,74.73818182,0,9,1,1,0,201,40.2,0
1001023,201023,36363.63636,5,9.58,841.64,B,普通企业,金融业,8 years,0,2018/5/1,0,5.195454545,0,8,0,0,4,8901,0,0
1026193,226193,10909.09091,3,10.75,326.21,B,普通企业,房地产业,1 year,2,2016/3/1,0,4.09,0,11,0,0,2,2424,0,0
1001986,201986,5454.545455,3,11.691,202.14,C,上市企业,电力、热力生产供应业,8 years,0,2011/9/1,4,10.78363636,1,11,0,0,0,782,156.4,0
1006636,206636,24500,5,9.441,526.48,B,政府机构,电力、热力生产供应业,7 years,0,2014/11/1,4,8.38,0,7,0,0,4,5494,549.4,0
1045975,245975,14850,3,12.49,607.1,B,普通企业,电力、热力生产供应业,10+ years,1,2014/6/1,0,11.42181818,0,7,0,0,3,2918,583.6,0
1047278,247278,7854.545455,3,18.458,341.22,C,政府机构,文化和体育业,3 years,0,2013/9/1,0,5.334545455,0,12,4,4,3,1522,0,1
1018252,218252,8345.454545,3,23.99,400.13,E,幼教与中小学校,房地产业,5 years,2,2016/12/1,0,27.53636364,0,6,1,1,0,0,0,0
1014891,214891,12218.18182,5,17.091,290.48,D,普通企业,金融业,8 years,0,2016/3/1,0,32.3,1,21,1,0,0,0,0,0
1008270,208270,17454.54545,5,17.028,414.35,D,普通企业,公共服务、社会组织,3 years,0,2014/3/1,0,17.79090909,0,11,0,0,0,1878,0,0
1049606,249606,13636.36364,3,8.679,469.29,A,幼教与中小学校,金融业,2 years,2,2015/10/1,0,27.81818182,2,26,0,0,0,3034,303.4,0
1020584,220584,3545.454545,3,7.21,120.8,A,政府机构,房地产业,10+ years,0,2017/9/1,2,19.26545455,0,9,0,0,1,1157,231.4,0
1018647,218647,8727.272727,3,7.832,247.46,A,政府机构,国际组织,3 years,1,2014/10/1,4,9.556363636,0,7,0,0,3,3943,788.6,0
1043721,243721,3500,3,15.939,120.46,C,上市企业,住宿和餐饮业,10+ years,1,2014/10/1,0,15.18545455,0,11,1,0,2,528,105.6,0
1030064,230064,21818.18182,3,12.88,672.73,C,世界五百强,电力、热力生产供应业,10+ years,1,2016/1/1,0,21.12545455,0,10,0,0,0,5779,1155.8,0
1011132,211132,9818.181818,3,13.023,412.88,C,上市企业,住宿和餐饮业,10+ years,0,2013/12/1,0,18.30545455,0,8,0,0,3,3469,0,0
1019931,219931,3845.454545,3,6.714,146.12,A,政府机构,电力、热力生产供应业,9 years,0,2018/6/1,5,26.29090909,0,14,1,1,3,245,0,0
1010652,210652,11818.18182,3,10.637,321.13,B,政府机构,交通运输、仓储和邮政业,3 years,0,2013/12/1,0,12.8,0,10,0,0,3,4318,431.8,0
1049322,249322,2181.818182,3,7.362,62.84,B,政府机构,金融业,10+ years,0,2015/6/1,0,14.43272727,0,14,0,0,2,511,102.2,0
1020616,220616,21818.18182,3,12.837,661.14,B,上市企业,金融业,9 years,0,2014/8/1,0,10.61,0,10,0,0,2,3838,0,0
1009185,209185,29754.54545,3,9.44,872.94,B,幼教与中小学校,制造业,2 years,1,2017/5/1,0,18.04909091,0,20,0,0,3,7936,2380.8,0
1037296,237296,10181.81818,5,17.28,291.77,D,普通企业,电力、热力生产供应业,6 years,1,2013/10/1,0,10.58,0,5,1,1,0,0,0,0
1005582,205582,14836.36364,3,11.858,443.84,B,普通企业,房地产业,1 year,1,2016/2/1,0,7.568181818,0,5,0,0,1,6773,2031.9,0
1049578,249578,9000,3,15.05,381.59,C,普通企业,国际组织,6 years,1,2017/11/1,0,24.4,0,16,0,0,3,3115,0,0
1038092,238092,10000,3,9.229,346.69,A,政府机构,批发和零售业,6 years,1,2014/10/1,0,23.3,0,13,0,0,3,2447,489.4,0
1019308,219308,8727.272727,3,13.882,268.09,C,世界五百强,公共服务、社会组织,1 year,1,2017/11/1,4,37.44,0,23,0,0,0,0,0,0
1036889,236889,19636.36364,3,6.273,740.73,A,普通企业,电力、热力生产供应业,8 years,0,2016/3/1,0,12.18272727,0,8,0,0,3,193,19.3,0
