label,review
1,[哈哈]三亚海洋的呼唤，你听到了吗？
1,谢谢亲爱的EMMA送我喜欢的@厦门海景千禧大酒店 的蛋糕，还是两个味道双拼哦[鼓掌]，有我大爱的提拉米苏，还有海景口碑非常好的德国芝士，带来@Attitude17-30 跟大姐和鹏哥一起分享，谢谢大姐给的蛤蜊浓汤，好吃惨了[花心][花心]
1,回复@深山野老泉:[哈哈][哈哈][哈哈] //@深山野老泉:第一次看《九江邀请你》，拍的很精致！有机会可利用鄱阳湖面水景，整个宏伟大气让人更震撼点的画面。[笑哈哈] //@九江旅游杜少华:回复@惜缘TINA:[嘻嘻][嘻嘻]  //@惜缘TINA:九江旅游局长都给你发来邀请函了，哥们走起@Neza哪吒 @明哥69
1,有个爱摄影的姨父，照片少不了啦[偷笑]希望小家伙快乐成长[太开心]
1,哇哦~~~[鼓掌]
1,小孩还挺有爆发力 //@花姑娘的瓶子:回复 @Dennis双桂坊:挖偶 so marvelous pork face!!!  //@Dennis双桂坊:小姑娘开始唱了，支持常州宁一下。[鼓掌]  //@花姑娘的瓶子:回复 @Dennis双桂坊:484小洪辰啊？   //@Dennis双桂坊:伊是念歌词，根本不是唱歌。我要支持常州老乡的。
1,哥现在要穿羽绒衣了 @箱形鱼125 你现在是什么面//@JohnChaseBlue:从前有一碗面在武汉逛垓。逛啊逛啊，它就发现自己变成了热干面！！[嘻嘻][嘻嘻]@RoaDInTheMirroR @Bella_Hella @此阳仔非彼阳仔
1,好运，好运[太开心]
1,??服就是?位新????Alexander King Chen 提供的~我?死了！[?你][做鬼?][鼓掌]
1,小编发现什刹海皮影文化主题酒店真心藏龙卧虎。。。住客们都个个身怀绝技！继李进仪先生惊艳挥毫之后，幸运的小编又收录了来自东莞的大师的墨宝。小编希望能在此以书会友，希望大家对于中国文化追捧的热潮就这样持续高温不减！争取为每位客人办一次个人小型艺术展[太开心] http://t.cn/8FSvrJC
1,蓝蓝的天，洁白的云。好摄影[good]，分享啦[鼓掌]
1,用全黄是本宫的意思哈 [馋嘴]//@韩湛宁:谢谢陆总夸奖！！[哈哈]//@陆亚明: 该刊的封面一下设计不错，悦读，漂亮！
1,【金点子】 赞助套杯，市场运作；利用微博，结合移动；大学群体，以点促面。  @方大虾: 能否发起一个#随手拍广东绿道#的活动，我估计一定响应积极，而且还有广告宣传的作用[哈哈] //@广东绿道旅游: [哈哈][哈哈][给力][给力]
1,#东田造型# 新旗舰店东方广场开业Party，我和@李东田 的鞋子很炫很配吧！哈[哈哈][做鬼脸][耶]
1,我们用脑已经国度[嘻嘻] //@雨后晴空sunny:我要长生不老[偷笑]，这是法则麽？ @云层之上yun  @琪心有程  @吴铭rose  @ //@收录唯美图片:女性抗衰老12法[兔子]
1,嗷嗷~~[亲亲]//@红泡泡-宠物蛋糕: 好可爱~~~ //@frikey是一种思想:泰可耐了@Double偶埃
1,据说穿着睡衣在大街上被那啥了刑事处罚是不一样的。[偷笑] //@姚晨:哈哈，还是很想念当初在上海拍戏的时候，穿着睡衣逛马路的日子滴！[嘻嘻]
1,[嘻嘻]//@Lifesupportsme: //@亚太财经智库: [偷笑][万圣节]
1,哈哈，太欢乐了~ //@北美省钱快报:[哈哈][哈哈][哈哈]
1,要是来张图片就更完美了！[嘻嘻]
1,怀柔我们来搞破坏啦[哈哈][哈哈][哈哈][哈哈]
1,切宽一些[嘻嘻] //@快乐小猪乐开怀:俺找@烧土大鱼 帮忙 //@沈阳邵婷婷:  @金牌厨师磊磊    赶快指导指导 //@快乐小猪乐开怀:你会做吗?  //@璐西Q: 我的最爱！！！ //@快乐小猪乐开怀: 跟炸带鱼一样吗?切丝?  //@沈阳邵婷婷: 炸鱿鱼圈好次[鼓掌]  //@快乐小猪乐开怀:改名字?笨蛋[偷笑]来北京就吃你呢
1,人家这脸长的!!!!!![哈哈]
1,2014年2月2日16点北京平均空气质量：【中标】15/【美标】45，一级优[嘻嘻]。温度7℃，湿度12％，风力3级，东北风。各类人群可正常活动。
1,兰儿此时此刻步步惊心[哈哈]
1,[哈哈]纯属巧合!不过这位乔身材太棒了![赞] //@中国哈松: @love映霓 看，坏人是谁？
1,到底谁在说谎？//@俗家人释永乖:[哈哈][哈哈]我有1000多万粉丝的。//@撒泼打滚: [围观]
1,追寻心的方向，与天地万物自由生长！羡煞旁人！[可爱][可爱]?????????
1,保护环境 利国利民利己 [鼓掌][鼓掌][鼓掌]
1,回复@RIMOWARENAULT: 呃，刷小龙虾这样类似的事，我觉着还是爷们干比较合适，免得显得咱们有点那什么，是吧？[嘻嘻]。。。 //@RIMOWARENAULT:今天仿照你的做饭做了一锅，不同的是我还加了豆豉，绝了！不过杀生清理杀的有些残忍，冲这个外星人来了也得跟他们死磕！[嘻嘻]
1,多好的编辑呀，我要给你写稿子！~~~~[哈哈]//@刘炫SixerMiron: 大家发微博时也艾特一下我…我好统计数据
1,索兄终于浮出水面啦[嘻嘻]大家快关注啊！
1,好漂亮！！！//@蔡景晖: 笑得真美[鼓掌]
1,#云宴会##宝宝宴#一场精致的爬梯从一套漂亮的手绘图开始！就像一步一步的实现一个梦境，魔术师一般将平面的图画慢慢变得立体，变成现实。[嘻嘻]
1,为什么会有梅西。。[哈哈][哈哈]
1,看伦敦奥运会开幕式重播。最喜欢的三个瞬间是：五环，女王和憨豆。[嘻嘻]
1,忙碌的周二，大家乐一乐！//@全球潮流时尚榜:[哈哈] [哈哈] [哈哈]
1,道通虚寂，你像百合花一样的美丽?[嘻嘻]?
1,[哈哈]管吃管住。。。
1,回复@jaxlee:没画胸?[嘻嘻] //@jaxlee:?有你的特色！差?！
1,//@费所建jacky:赶不上[哈哈]
1,h  我想要一个，就不怕了！ //@明月畅想:很适合你哦@达晓呆Daphne @爱喝酒的猴子 [嘻嘻][嘻嘻][嘻嘻] //@中国自由潜水:这个可以有[嘻嘻]//@优仕潜水俱乐部: //@珊瑚海潜水: 这个好[good]
1,这几天天咋这么好呢？要是北京的秋天能一直这么好就完美了[爱你]
1,好多好多大螃蟹哦！11月30日大闸蟹畅食即将结束哦！如果想要过感恩节，提前预定一份外卖火鸡套餐在晋餐厅享用也是不错的选择哦！[太开心]
1,嘿，还吃呢，洗洗睡吧～吃货安～[哈哈]
1,作为一个伪球迷也只有今晚会来凑个热闹[嘻嘻]
1,全程马航，转一个！[鼓掌] //@Candy的童话:[威武] //@木头蛋挞://@聆月921: @中旅总社 @木头蛋挞
1,回复@可霄先生:[鼓掌][鼓掌] //@可霄先生:赞赞。
1,嘻嘻 //@编剧海飞:精辟。// @编剧徐闰 ：// @王海我爱拉芳 : 躲猫猫的历史！ // @相声王彤 :现在也不好找[哈哈]
1,还是京味卤的，木耳黄花儿鸡蛋是吗？[哈哈]
1,壮观的牛头宴啊…[鼓掌]
1,什么叫做睡美了[哈哈]
1,[嘘] //@新?居士: [哈哈]
1,"回复@徐永青:呵呵，气氛也蛮好的！ //@徐永青:骑马舞，听说[嘻嘻]//@江苏steven-lu:回复@love扬州:呵呵，跃马扬鞭了一回！ //@love扬州:陆总自己有没有什么节目呀,呵呵 //@江苏steven-lu:对酒店员工精心准备的表演节目进行评比和表彰奖励！ //@江苏steven-lu:回复@love扬州:呵呵，跃马扬鞭了一回！"
1,越来越美型了[哈哈][哈哈]
1,很早就知道这款新品要推出呢，希望好运降临[嘻嘻]@小狐狸君君 @艾米厨房 @大宝小一帅
1,她是有多恨这间学校。哈哈 //@Shineher:[哈哈]我知道啦，你就是塔利班公主，你粑粑是苯拉登
1,[鼓掌]well done!
1,//@牛肉火勺儿:[嘻嘻]很有道理
1,头疼，脖子疼，膝盖疼，手指疼[失望] 但心不疼，还是快乐[哈哈]
1,我刚刚路过少儿英语培训，发现真好玩。一个大肚子老外满头大汗的在上面蹦来蹦去拿着图片引导，下面小朋友都是爱理不理的。突然窜出一个小男孩，一个飞腿就要去抢图片。旁边的助教赶紧把它按回去，哈哈[嘻嘻]
1,兄弟！你终于勇敢的走出这一步了[good]等你回来的时候就该叫你妹妹了吧[偷笑][哈哈][哈哈]
1,#Scotts Family#重奶酪者的天堂[花心] 意面千层面奶香十足[太开心] 玛格丽特绝对的重奶酪披萨，饼很薄酱很多[鼓掌] 蔬菜汤料很丰富，浓郁开胃[嘻嘻] 菠菜沙拉蛮有特色，菠菜有防辐射的功用呦！（地址：朝阳区幸福村路41号?） 感谢美食达人：@薄荷在路上 分享！
1,身为 @北京跑车俱乐部 首席品牌官！怎能不喜欢保时捷911呢？完美！五十年的坚持不懈，铸就了今日的辉煌！[鼓掌]
1,天气转冷，在京城能能为客户这么丰富菜品的有机农场只有 @诺亚有机 了。全部产自本农场哦亲[爱你]
1,姐有点田园风格[哈哈]//@贾玲: 我们终于回归自我了！[泪][泪]
1,噜啦啦噜啦啦噜啦噜啦噜~~[哈哈]
1,帮好友转，洋妞很养眼。[亲亲]
1,塞舌尔[心]白沙碧水蓝天，还有海椰子 @J调de华丽 [亲亲] 周末快乐
1,太没节气，太没气节啦！[泪]//@佟佳倪: [嘻嘻][嘻嘻] //@宋英杰:华妃万福金安！报告华妃，不是姆们太矫情，是这天气太BT了...//@建华华:每年谷雨我吃，往年还可以穿裙子，如今我被冻得鼻涕吸溜吸溜的，还让不让我过生日了！
1,#百变大咖秀微直播#精彩提前看！更有@花儿大张伟 @白凯南 上演「百家讲坛」第三集之「动感讲坛」@胡杏儿 甜美造型现身，致敬经典 惠特妮休斯顿＜i will always love you＞。更有@王祖蓝 向国际三八妇女节献礼 大跳广场舞 专业水平 群舞阿姨啧啧称赞！今晚暴点多多！你还坐得住吗？ [鼓掌][转发]
1,这可真是亲生的哥们儿们呀[泪]@?氏?? 你宝大大@吾酷小宝 和杰大大@杰哥5286 在初五你出生的当天夜里就喝美了[嘻嘻]直奔你出生的医院楼下，捏下这张自拍照发过来，就径直足底按摩乐园捏脚醒酒去了[抓狂] @??兔拉拉
1,[闭嘴]//@珊妮SMILE: 回复@王誉_读客:哈哈，那你赢了……赢在糗的没有技术含量上……[哈哈] //@王誉_读客:回复@珊妮SMILE:我可以自爆，我掉饭粒，菜汤溅到衣服上（吃面的话这事100%发生率），基本就这些
1,[太开心]@ozarkman--EZLF @紫禁城的老茶馆是国安控 @狮子奏的白牛二 @北京土著网站 @旋转木马-110108 @魏可多 @annicole
1,哈哈哈哈[哈哈] //@I-am-MAOMAO:完了。。没看懂
1,恭喜落水[哈哈][哈哈][哈哈]
1,默默奉献，认真负责，直言对心！[爱你] //@CBC咖啡培训学院:回复@小小Barista_YenoYe:岂止是不亚于，咱白校长可是中国区总评委[哼]并且中国评委的培训是由她进行的[呵呵]  //@小小Barista_YenoYe:我们霸气的白姐姐～这气场绝对不弱于其他评委[威武]
1,[哈哈] 2得好认真//@烂泥南：@小丽贝尔 你看，他真心二 //@袁弘: 隔壁的医院软广和哥缺爱的照片在同一版面内交相辉映~//
1,说得好~ 珍珠奶茶口味的回忆是一定好友们陪你在一起的吧 [爱你] 爱你的咖啡豆46
1,回复@我想说真话-:哈哈，过两年我就不吃烤串了，改吃烤土豆片了[嘻嘻] //@我想说真话-:再等等O(∩_∩)O哈哈~过两年就出O(∩_∩)O哈哈~ //@K哥爱美食:哈哈，你送我IPAD吧，我要5代的！[嘻嘻]
1,陈敏鸟，是今天见的这个同学吧[偷笑]//@梅芬爱旅游: [哈哈][花心][偷笑][太开心]@_littleCU_ @金龙想看海 @Yuki仔其实是雅淇 @慧敏要学术要加油 @Juicy之晔不是汁液 @七洲游侠 @傻欢加满正能量 @淑子是永动机 几个“疯癫 ”的闺蜜，转发支持！//@嘉匀小怪兽:[偷笑]//@09旅管_sysu: 明八622
1,一到周五的这个时候，馆君的心情就是这样的，pia～pia～滴～～周末来咖啡馆坐坐吧[爱你]
1,欢迎凑热闹[鼓掌]
1,你卖萌成功啦[嘻嘻]
1,#奥运加油#8月1日，伦敦奥运会进入到第五个比赛日，共产生20枚金牌。中国代表团有望在射击、游泳、赛艇、乒乓球、跳水、举重项目上夺得金牌：200蝶中国双姝冲金 女乒锁定冠军 赛艇女子四人双桨无舵手 男子双人3米板秦凯等， 筒子们说第五金牌日中国队能拿几枚金牌入账呢？[来][爱你]
1,也门索科特岛！明年排满了，后年走起！//@杨沐春涓: [围观]罕见的奇树[鼓掌]
1,[害羞][握手] //@主持徐艺丹:是笑，不过是微笑，笑你有范！[哈哈]//@ABC袁祖文:[哈哈]笑我年长？//@主持徐艺丹:这直接从空少升级成空爷了。//@主持徐艺丹:这直接从空少升级成空爷了。
1,多谢[哈哈]超爱
1,住文华的朋友都别忘了去体验一下他们的spa哦，选择很多，做完都可以买了身体乳回家延续一下～～～～[鼓掌]
1,//@Dale武俊宇: 由各种新鲜的水果和绿色时蔬组成，含有丰富的维生素和抗氧化成份，带给你一天的好心情[爱你]//@Enwei_in_Jing:真的很好喝，每天在Village Café 都有
1,别的女人知道//@大象官方微博: 你这么厉害你女人知道嘛！[哈哈]
1,哈哈，大家去吧。//@徐铁人: [good]亲们，还等什么？周日下午两点，那间咖啡，不见不散[噢耶]//@那间咖啡:[哈哈]太给力了！[围观][鼓掌]//@潘潘猫:#新航有约 悠游南澳#我和楠楠为到场的同学们争取了好多礼物，欢迎来和我们约会呦~
1,#游客秀#[鼓掌]
1,哈哈，貌似看到你们了，一楼[嘻嘻][威武] //@Sarah金诗蓓:棒极了。！[心]
1,"支总不是在齐鲁晚报吗?一直喜欢看你的文章,调动工作了?[嘻嘻] //@支英珉:他的生命价值如此高贵"
1,有兴趣的朋友，可以在微电台收听。@驴友圈 @湖南旅游频道 //@小鱼水中游的爸爸: 已经在收听。。[哈哈]@驴友圈 //@陈武涛: 敬请锁定：http://t.cn/auTumK
1,"毕业了,还等什么?[偷笑]我们一起去去上海厦门吧!机票现在赶快check一check~~话说,致完青春的我们也可以去瞄一瞄哦~[亲亲] http://t.cn/zHl2cMk"
1,回复 @ReneeZhang:感谢所有旅游业内人士对 荷兰国家旅游会议促进局组织的＂荷兰情怀 低碳骑行 健康接力＂活动的支持。支持我和 @孙丽婵 的朋友们在办公室也活动一下，看一行字，看一眼照片。舒筋活血低碳又健康。 //@ReneeZhang:两位亲爱的，帮我按摩脖子啊！[嘻嘻]
1,明天抽奖啦！别说主页君不提醒哦。[嘻嘻][嘻嘻][嘻嘻] //@心宝的爱猪:各处的风景都有自己的脾气，你要去对时间才能够领略到最美的风景，希望能够拜读《全球四季旅行月历》，相信会很有趣@湖水蓝的美丽VIVI @恒心怡悠乐@我是菡妈1223
1,羡慕嫉妒恨吧！哈哈//@叁魂不见柒魄: 一打?，居然是?情?，?屎我了。//@风惹尘埃: 是够吵的，爱特来爱特去，好累的[哈哈][哈哈][哈哈][哈哈]//@87年柿子:?…私聊一边去[衰]欧洲杯将是中国队问鼎 //@JACK-WENG:回复@愿付一人心白首不相离
1,越吃越美是我们每个吃货的坚定信念！[哈哈][哈哈]
1,哈哈哈哈//@Top潮品段子: 打死我也不洗澡~[哼] （看你能坚持多久？？？[哈哈] ）
1,Its not April Fool[可爱] http://t.cn/zWu72uW //@健敏--: [吃惊][吃惊][吃惊]原作者回复……今天真的是愚人节啊把……真是哭笑不得[委屈][委屈][委屈][委屈]//@大村敦志:谢谢您关注我的书?细小?，感谢你对《细小》给予的好评。 http://t.cn/zWu72uW [爱你]
1,回复@诗者涂涂:失眠很痛苦[悲伤]，有所突破很欣然[哈哈] //@诗者涂涂:又失眠了。我要是有什么事，心里也睡不着。 //@五月V:[转发]
1,[哈哈][哈哈]//@墨脱春秋龙军: 哥还有驻村前后的毁容照呢，不过本人没能如愿，下次试试骑行川藏 //@成都冰川旅行社-唐建:还是女人吗？ //@唐巴马_tangbama: 转发微博
1,今晚，我们再满一次吧[偷笑][偷笑][嘻嘻][嘻嘻][哈哈][哈哈][拳头] //@小兔_Vicky:[哈哈][哈哈][哈哈]裙子借你穿出去是对的！！
1,"回复@豫之翟女在新疆:只要你去……[马到成功] //@豫之翟女在新疆:嘿嘿,周五下午可能会见到您呢[太开心][太开心],好开心的说 //@俺叫老鬼:回复@豫之翟女在新疆:哎哟，谢谢鼓励啦！[哈哈][挤眼] //@豫之翟女在新疆:老鬼爷爷魅力四射[爱你][爱你] //@俺叫老鬼:回复@古道驼铃368:同喜同喜！[哈哈]"
1,秘书长说，要大师兄大师姐多扶植小师弟小师妹哦，[嘻嘻]。希望大家今天吃好、喝好、玩好
1,大家下载了吗？等着收取都市频道的各项给力奖品吧[爱你]
1,回复@amlion:你能再懒一点么？ //@amlion:回复@懒人业余餐厅:谢谢，回头去老店吃，不过真记不住菜名儿[汗]  能告诉下小不点儿她们，见到我这个没记性的吃货一定要大力推荐新菜品吗？谢谢啦。[嘻嘻] //@amlion:这些试吃品种将来咱家老店里都会有，对吗三锅？
1,[耶][耶][耶] //@我是宇宙无敌小水:我相信你的实力[闭嘴]//@刘海斌强强:好吧 //@我是宇宙无敌小水:有压力才有动力[耶]//@刘海斌强强:有点压力了！[汗][汗] //@我是宇宙无敌小水:吃饭包婚介[哈哈]不成不要钱[嘻嘻]//@刘海斌强强:求姻缘来这里！你们懂得！
1,女儿拿着喜欢的礼物开心得不得了，睡觉也要把礼物拿到床上放着才肯安心睡觉[哈哈]
1,我要求该期间逛故宫@饭团子饭团子  [爱你][酷][偷笑] //@SUMMER_ARLES: 盼春节
1,我也好想去啊[爱你]
1,@潘潘猫 太有意思了！好萌的喵星人！[哈哈]
1,我永远无法满足所有人，也没有勇气走自己的路，所以该仔细想想了[熊猫] 个人问题思考中，自行封博4天，祝大家每天好心情[可爱]
1,Do叫兽，你这是怎么了！ //@经典丶微小说:都叫兽，你肿么了？[哈哈]
1,回浙江听起来会不会洋气点？[偷笑] //@陈晓卿:最右 //@假装在纽约: [哈哈] //@鲍栋:去年的老段子：过年了，Lisa，Selena，Emily都回河南了。
1,[哈哈]//@同仁堂大钟寺店: 炮制虽繁必不敢省人工，品味虽贵必不敢减物力！
1,//@IT程序猿: 厉害[嘻嘻] //@全球IT资讯: 就这么用眼神把人过了[偷笑]
1,她常说：弟弟！来吧弟弟！[哈哈] //@第二班--徐强:闹了半天您都打听了，你比我掌故深！一百块得多少扎青啤！//@爱酷的快乐生活: 消费一百元以上才能合影。//@第二班--徐强: 地标性人物！夏天回家一定要跟这大姐合张影。。。
1,多谢阿sam的推荐分享~[可爱]
1,@我是Selina猫眼 生日快乐[爱你][爱你][爱你]等我回去一起庆祝哈 我在:http://t.cn/zHBV9Y4
1,闺蜜们来探望病号，电话里对我讲，我到Mama了，你几号楼来着。我说Baba楼[嘻嘻][嘻嘻]
1,【#超级笑星#精彩剧照】还有12个小时~《超级笑星》第二期就要开播啦！香吻一个~送给小伙伴哦！么么哒~~[偷笑]今晚21:30~再次嗨起来吧~[哈哈]
1,四季都美的诱人 却对秋最痴往[爱心传递][微风][太开心] //@JJWIN龙:冬天美
1,恭喜金阁[鼓掌]
1,我通常就是在最后一排…… //@想得太远:[哈哈]
1,馋嘴两天的摊鸡蛋终于吃上了，亲爸亲妈啊果然[爱你][爱你]
1,[威武]//@999道私房菜:马上都有[鼓掌]
1,喜欢按滴滴的人大多都家境不好吧[哈哈]
1,2012中国清远美食旅游文化节，百鸡宴[馋嘴][馋嘴]感谢清远国际酒店赵总为我们 带来那么多好吃的清远鸡[可爱][可爱]@冯跃振@紫蝶雪飞@ICY_刘希婧 @STAR-谢斯琦Angelet @国际旅游小姐广东微博 @造型师陈派 @陈派造型明星机构
1,回复@高一强:经过7年默默耕耘，目前我们培训过的大陆地区管家已有2000人，并不断增加中，比外籍管家实惠[哈哈]管家在全世界的人才交流平台也是我们早已建立的，引入外籍管家或将中国籍管家介绍到海外工作也是协会的工作之一 //@高一强:英国很贵[偷笑] //@高一强:[赞]@逍遥爱99
1,#豆果晚安#【火腿西多士】在家自制营养美味的港式能量早餐哦~好吃、简单、又营养呢！明早试试~[可爱]
1,黑社会也是规矩的，也不是啥钱都赚。//@白烟冒: [哈哈] //@菜农XX:[哈哈]
1,嘿，我徒弟吃的不错呀，三哥，等我回厦门的时候一定去你家尝尝，祝生意兴隆！[给力]// @懒人业余餐厅: 谢谢你们漂洋过海来给锅捧场，各种感激回京后补！[太开心][太开心][太开心] 万一风大回不了鼓浪屿就回店里住哈[偷笑] @K哥爱美食 ：你有一个好妹妹！[嘻嘻] @懒人业余餐厅厦门店
1,//@Luna熊猫爱旅行:中了我就去那里旅行啦[爱你]@我是Selina猫眼 @翟猫猫 @mia327
1,上个世纪初的陈独秀，不为钱财，执着追求真理！这个时代的崔永元，同样，支持你，崔！！[赞] //@黄家老斜:小崔！[给力] //@崔永元: 陈坤，远离此事，他们的流氓程度超出你的想象。谢谢你，我自己扛！ //@陈坤: 我只讲我喜欢崔永元，这不关科学的事。另外，你怎么知道我戏了你的子？[爱你][爱你][爱你]
1,好激动的样子啊[可爱][可爱][可爱]
1,真漂亮！礼服很大气！但一般人压不住。亲，你做到了！很配你！祝圆满成功！[鼓掌] //@黄庄老王:[赞]祝活动圆满成功！
1,哈哈，这个版本好！[嘻嘻]
1,以后恐怕警察太忙啊！//@陈业文新大都: 我也作同样的声明！[给力] //@战略兵王V:[哈哈]
1,经典！//@杜子建:八成人，会被我这七句话问死。[哈哈]
1,不要狠命地把门“砰”地关上，因为很可能你还要回来 。[嘻嘻]
1,可喜欢他小时候的可爱样子啦，太可爱可爱了……[可爱]
1,也太低了吧.[嘻嘻]
1,//@洪顺曲艺社: 这个思维方式不服不行啊[哈哈]
1,确实，瞌睡都给我整醒了 //@鄢雨的微博:[哈哈][哈哈]  @吕一品718  // @崔岫闻 : 笑到泪奔 // @May薛 : ?直接笑死过去太有才
1,回复@MrPrince93:【接上条】事实上，我们作为奖品的提供方，最是希望奖品能发放到我们精准客群手中。但是，既然目前选择的是这个平台，我们首先是尊重这个平台，并认可它抽出的人。对于接下来的活动，我们会继续改善的。希望你能继续关注，为我们提供好的建议。[爱你]
1,棒棒糖吃成个金针菇~吼[太开心][浮云]
1,拿小编问国际，胡编的视野太宽了！[哈哈][哈哈] //@马千里咨询:恩师啊，你再问问你的编辑们：中国是不是民主胜利了呢？
1,[good] //@新浪广告: #创意广告# 好广告[嘻嘻]
1,//@宣名电商营销:回复@有为张:有离的近的不去看？[偷笑] //@有为张:去南极看QQ，太麻烦了吧[哈哈]
1,小伙伴们，粉魔登场，免费入住#澳门康莱德酒店#，走着！[哈哈]@王超irwin @克瑞思Chris @林大鹰鹰
1,今天是个好日子，天气还凉快，5.1.1的越狱放出了，“好家伙”兰晓龙、@演员王烈 生日快乐！不是“好家伙”的@张佳宁 生日也快乐！@李晨 凌晨归队《好家伙》，但是为毛你回来了还不干活，累死我有意思吗？早安，十五小时，我来了！//@张译粉丝团: #张译#CCTV-8频道宣传片新鲜播放，15秒先睹为快[鼓掌]
1,海胆真是个奇怪的生物[思考]不过?挺好吃[太开心]
1,"// @尚待完成 :欢迎拍拍垃圾进入政治领域[哈哈]！潜伏半年，捉奸宋思明[给力]！//@不沉默的大多数: 这不是监督腐败,是八卦政治."
1,//@嘻哈包袱铺筱雅:花痴一下～攀帅[太开心][太开心][太开心]
1,以后管小媳妇改叫小爷们，哈哈哈 //@yan不由衷:下辈子我一定要投胎做男人，然后娶投胎后当女人的老公当老婆 //@姜小边儿:下辈子咱俩过啊[亲亲] //@BTV刘大悦:我靠！！怎么跟我说的一样啊！！咱俩有空沟通一下！！
1,北京店赞一个[爱你]
1,就凤姐这张憨照，我就没有办法不转发！在她面前，我从来都很妥协[哈哈]
1,这种为了娱乐大众自毁形象的举动实在是可歌可泣[嘻嘻][围观]
1,[偷笑] //@shanshan4585:@刘_培 美哦[哈哈][哈哈][花心][花心]
1,饕餮餐饮，美在郑州！正在进行时欢迎围观[嘻嘻]@李云义 @中国黄协会 @金梅央 @热点红姨 @BTV李洋 @餐饮人-吴楠 @巴库斯库餐饮 @北京京仪大酒店 @北京西餐业协会 @北京友仁居餐饮 @创业天使张欣
1,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌] //@野玫瑰猫影:不谢不谢！1312一定会做得更好！  //@一三一二艺术空间:是的，希望大家多多支持
1,加油加油加油！[嘻嘻]
1,嗯呐 //@城觅:[嘻嘻]可以的，对吧？@菊儿小枣 //@胖妹小媛儿: @BraveCake洛凝L @我是梅干啊 这能免费加，我怎么不信啊[疑问][疑问][疑问][疑问]
1,@杜女 咱俩真行，喝了一瓶红酒[嘻嘻]
1,回家刚一天明又远离家乡奔赴城市了这里的安宁好似一桶清泉给了我从头到脚的冲刷洗去了过去一年在城市的浮躁，让我一身轻松[太开心]，小时候骑马很艰难的到山顶#喂桑#现在可以开车很轻松的到达山顶  有点不适应[吃惊]  呵呵！祝大家在新的一年里 万事吉祥 扎西德勒！
1,我们这有个手艺很不错的娘们，欲知详情请私信我[哈哈]此处省略一万字
1,你们这帮深井冰太坏了，就喜欢欺负小孩子。。。[哈哈]（转）
1,以后手机上分享个『游戏』，传个『片子』什么的就爽歪歪了[哈哈]//@360手机助手:360手机助手全新功能，你体验了吗？
1,今日到了 三清界内 多了一盆 #笋干焖肉# 比较 上海的红烧肉 被 浓油赤酱 刁惯的舌头似乎不那么给力。此处 清淡许多。。。省略300字 开吃[哈哈] 我在:http://t.cn/zlwMVd7
1,@间隔年旅行 //@翔子的旅行: 【《没有什么能够阻挡》书友活动】[话筒]周日中关村图书大厦，欢迎朋友们前来看热闹[嘻嘻] @地理熊@驴友圈@海外旅行家@北京大学出版社@大雄爱游历@搭车旅行疯@驴游@一时乐翻你@佰程旅行网@汪军东西均@新浪户外@新浪博客@行天下@登龙_最美天下@为了牛牛的幸福生活
1,[嘻嘻][赞][握手] //@开心小栗子:[good]@kobeyu8
1,好客北京欢迎你（境界验证过）[哈哈]//@行者境界: 有沿路想要接待这位女疯子做沙发客的吗？@沙发客网 //@奕群lee: @行者境界 这是我朋友，女疯人院的，你认识这些城市的沙发客么？帮忙推荐一下啊[耶]
1,#比如晃荡与饕餮#一个月没跟朋友打牙祭 终于山城辣妹子上了！！！开心！！[太开心]终于又见到了@Monica_2007  各种不容易啊~朝阳北路这家店比建外那家环境好很多~吃起来！ 我在:http://t.cn/zj5fnEH
1,必需的！点心得先露个脸[嘻嘻] 承蒙不弃哈//@高春辉:要不要一起啊？[馋嘴] //@巫魅:看这一圈蹭招聘的，都是业内人士啊 //@高春辉:同招 Android 的。。。[围观] //@北城:搭车同招。//@林军: 同招//@傅宇权: 同招。[偷笑]
1,光复兄言重，届时我将恭迎哥仨的莅临指导[哈哈]，期待！//@王光复:回复@全球酒店品牌-子炀:诚惶诚恐，不胜荣幸，定应邀前往和全国饭店行业同仁共同展望探讨非同寻常的2013。[握手] //@全球酒店品牌-子炀:邀?哥儿几个做为特别嘉宾光临！ @Sunny11112011 @王光复 @AVIC张利坤
1,回复@一堆小屁孩:好耐未?！[哈哈][握手] //@一堆小屁孩:梁老? //@梁锦江: //@刘湘明: //@段永朝: //@老刀IBM: 好料  //@电商行业:【产品能力框架图】
1,今天在百思买的Ps3柜台里和老外切磋了一把PES2013，我的皇马他的葡萄牙，10分钟场。我上半场4：0，老外跑了????[哈哈][哈哈][哈哈][哈哈] 我在:http://t.cn/zYkbuIR
1,盒饭。。。卖盒饭了。[哈哈]四十一份[偷笑]
1,感谢我刊编辑从米国现场发回的报道[嘻嘻]注意安全！注意安全！
1,#穿衫悦龄# 据说这两天要下雨降温啦？北京的天气怎么还不凉快下来啊，厚衣服都迟迟没机会穿。屯了好多宝贝，好想赶紧穿起来得瑟得瑟呀[哈哈]
