label,processed_text
0,龙哥 也 要 汗颜 了   禅龙 自 逍遥 额滴 神 呀 女人 健身 的 恐怖 地带 晕
0,每次 从 这里 走 都 要 靠 摆渡 车哥 招 谁 惹 谁 了 怒   我 在 深圳 宝安 国际 机场   httptcnzOBd9M1
0,晕 爱 你   刘忻哇 太酷 了 用 这种 方式 记录 一生 真棒 啊 好多 我 自己 都 不 记得 了 最爱 刘忻   我们 家 孩子 可真 好灰常 光荣 的 说 谁 敢 把 我 微 博里 的 内容 都 加进去 不许 贴 不 美的 嘿嘿   最爱 刘忻好 光荣 是 示范 用户 了 诶 可爱 可爱 刘忻   大美妞 嗯 哼 求 爱抚 httptcnzOJFzlG 兔子 兔子
0,冷笑 话 精选 额 我 念错 了 好多 泪
0,唉 我们 家 孩子 也 老 吃 禾 绿泪辛 晴好 之   心 晴好 fy   庸 懒 的 球球   叫 你们 老想 去 吃
0,可叹   雷 大大   大鹏 看 天下 唉 我 不 知道 该 怎样 评价 年轻 的 生命   伤心
0,围观 喜欢 梦之声 给力 缺点 蕃茄 台 播放 的 时间 太晚 抓狂
0,柯达 本 可以 不用 这么 悲情 他 自己 的 数次 重大 决策 失误 导致 了 他 黯然 离去 不管 怎么样 走过 胶片 时代 心里 总 有点 失落   盛星 Daniel 衰
0,哇塞 花心 太 壮观 漂亮 啦 抓狂   MakyeAme79 看 这 才 是 全景 秋枫 无霜   程诗然
0,刚查 了 一下 这个 名单 是 旧 的 现在 的 总数 是 133 北京 还有 十三陵 和 恭王府   辛 某人 不足 10 个   陈 芝麻   41 可是 有些 太 凑数 了 吧 晕   PS 野三坡 居然 是 5A 级 风景区 咩 还 真 没 去过 伟业 在 路上   夏花 绚烂 1   竟然 超过 20 王功权   刚才 数 了 一下 我 去过 64 个
0,接下来 的 出牌 有 玄机 最好 小 倭 不放人   凰 快 怒
0,吃惊 生病 泪
0,彻底 毁容 了 泪泪泪 泪泪   我 在 这里 httptcnzHDppG8
0,这个 回答 很赞 勾起 了 我 对 潮州 牛肉 火锅 最 强烈 的 回忆 泪
0,晕   神秘 的 风水学 道家 辟邪 伏 魔 手印 诀
0,本周 的 饼干 因为 原材料 问题 失败 了 泪   所以 沾 上 巧克力 酱 味道 如何 要 等 会 见分晓 汪太可轲
0,还 真是 我 在 人民广场 变 炸鸡 衰
0,换句话说 这 就是 传说 中 的 爽死 了   衰 迷失 在 爱情 里 的 小 羔羊
0,经过 后宫 生存能力 测试 我 的 宫斗 能力 宁嫔 人 说 无欲则刚 宁嫔 不卑不亢 正是 英雄 好儿女 滴水之恩 涌泉相报 爱人 已死 亦 不愿 独活 泪 我 的 宫中 知己 是 QUEEN _ lik   cc 珍 宝贝   依然 小白 xx   如果 身处 后宫 你 又会有 怎样 的 命运 快来 测测 吧 httptcnzOD8C8v
0,各种 时间 不够 用 啊 泪 我 还 想 做莓慕 传情 做个 吐丝 再 研究 情人节 做个 啥 呢 都 中午 了 可怜
0,对待 恐怖 要 严惩 不怠 怒
0,晕晕 威武   宋洋 美术 美图秀 秀出 新版 了   乙妍 ss 心理 年龄 也 整过 的   瞧 这 动作   狠 不错 禾 小米 1   究竟 是 何 妖术 吃惊   WiseUncleWu 这脸 太 可怕 了 西祠 响马   奶奶 好
0,我 感动 了 泪楚布   可遇 不可 求 对 书 对 事 对 人 皆 如此 难得   陆源 你 把 编辑 工作 做成 事业 了 你 是 个 好 编辑 而且 这样 也 很 幸福
0,好 想 吃 炒鸡蛋 和 炸鸡 泪泪 泪泪 泪泪
0,一个 电话 搞 了 大半天 才能 登上 微博 我 真是 个 IT 白痴 抓狂 抓狂
0,春运 的 票泪 害羞
0,我们 这不兴 这个 学张绍 刚   说 我们 这 害羞   葵 2 爷   村长 逻辑   先不说 大陆 能 不能 有 反对 的 声音 单单 就是 看 了 蔡 英文 马英九 的 演讲 我 想 对比 听 一下 胡锦涛 的 演讲 想 搜 一下 都 不 可能   httptcnz0gQzqx 胡锦涛 当选   这 如何 让 我们 心里 充满希望 零食 控韩立 春   有 担当 的 一姐 好 感动 泪泪
0,灰色 暴利 是 盲目 援助 的 动力 越 不 完善 的 地方 越 适合 回扣 援助 以便 造富 一批 又 一批 的 所谓 爱心 人士   中俊 崔春婷 衰三加姐   怒 一切 的 援助 都 是 出自 自己 的 利益
0,还好 现在 都 不 转播 火箭 比赛 了 衰 偷笑   莉莉 319 微 乐迷   人类 已经 不能 阻止 民族 风 的 传播 了 吃惊
0,本文 力图 证明 文科生 传教 成果 等于零 泪 假设 我 高升 几个 维度 是不是 颈椎 就 不会 疼 到时候 我 也 没 颈椎 了 失去 痛感 了 那 其它 感觉 呢 比如 爱恨 情愁 估计 也 没 了 吧 这些 东西 都 不再 了 还 如何 促使 思考 人类 还 怎么 进步 抓狂 都 转 无形化 了 还有 什么 音乐 美术 文学 抓狂 抓狂 就 像 关在 一片 寂静 无限 大黑 屋里 的 瞎子
0,米歇尔 体验 北京公交 彻底 晕 了 北京 有个 最 牛 的 公交站 名 包含 了 东南西北 四个 方向 叫做 北京西站 南 广场 东   去一趟 北四环 就 更 有意思 了 安慧桥 东 安慧桥 西安 慧 东桥 东安 惠东 桥 西安 慧西桥 东安 慧西 桥西 另 一个 则 是 最 考验 外国人 汉语 听力 的 报站 叫做 前门 到 了 请 您 从 后门 下车 衰
0,这年头 谁 都 不要 把 谁 当 SB 一些 事情 大家 心里 都 有数 只是 不想 破坏 这 和谐 不说 而已 不说 出来 是 为了 大家 好 但 请 记住 别人 不是 SB 怒
0,少壮 不熟 咱真 喝 不 倒 中壮 衰汗   中壮拳 酒都 怕 少壮 偷笑     王岩 52377 地产 有 小兄弟 叫板 了 哈哈   下岗 老 农民   俺 不 在 老 徐 没 对手   王岩 52377 地产   回复 阿木有 木有 几个 老兄 可以 与 你 喝酒   老徐 时评   中壮     阿木有 木有 你 也 喝 啊
0,回覆 柠檬茶 LemonTea 我知 一向 唔 平   但 2 百 一碗 公仔   真 要     柠檬茶 LemonTea 呢 一向 成 五十 蚊碗 公仔 架   失望   OL 醉房 一丁 245   有 出架
0,看到 IP4 都 爱 疯 了 吧 要 小心 停车 的 时候 也 注意 关窗 天拓大胖   天拓用 IP4 的 同学 小心 点 啦 张 小胖 seo   天拓 俞文辉   朱凯亮   广州 流野衰
0,看到 东京 的 地铁 路线图 有点 晕 啊 这 才 只是 地下 的 晕
0,帮转 小妞 要 有 心理准备 基本 找不着   悦 妞妞 Michelle 朋友 们 帮忙 转发 下 谢谢 泪戴曦 不是 一般 酒量   卿卿 卿卿 丶   郭 默默 _ MO   善美   黄子迪 Roy   精神失常 的 黑姐   给力 厦门   晓君 LIU   猫 啊 爱 寂寞   Q _ 小 姊   圈圈 raining   沈柯 Ken   苏 ________ s   神病 CP 肉 ing   土肥 圆 菜谱   我 是 CC 是
0,弱 怒骂 Chris 刘 天成   好 吧   就算 超 了 载   超载 的 货物 没 能 压垮 运货 的 车   却 压坏 了 一座 桥
0,胖得 我 都 想 自暴自弃 了 抓狂 汗衰
0,因为 理屈 所以 必须 先发制人 这招 不 应该 对 家人 的 泪泪 泪泪
0,不光 偷 相机 镜头 在 机身 上 被 偷走 的 经历 谁 有 怒 怒   王宁 _ wing 相机 被 偷 是 我 人生 最悲 催 的 回忆 了 了 大家 注意 啦   ALY _ SONG 怒   走走看看 的 马     这个 问题 很 严重 上海 发生 了 太多起 多 的 数不清 了
0,最近 连续 N 天 各种 疯 各种 玩 各种 早起 各种 开会 明早 又 要 六点 多 起 可是 居然 又 各种 失眠 NND 怒怒 怒 困死 我 算了
0,就 怕 大宵 总 说话 咱能 把 微博关 了 么 蓝鲸 财经 记者 内参 网   泪
0,哈哈 还有 几位 作者 的 亲笔签名 哦 花心 各种 姿势 的 羡慕 嫉妒 小编 我 还 没有 涅 泪
0,苹果 进水 了 开 不了 机悲 摧 啊 泪
0,踩 着 巨高 的 高跟鞋 穿着 和 仙女 一样 的 长 裙子 去 健身房 碰到 教练 吓 的 赶紧 说 我 是 打 酱油 的 来 洗澡 他 乐坏了 说别 害怕 呀 晕
0,李娜 准备 送蛋 给 文奇 大妈 吗 泪
0,中行 真是 有够 磨叽 的 一 小时 只办 了 俩 人 业务 怒
0,这点儿 发 这个 不道德 抓狂 抓狂
0,孤舟 Jessica 麦寇 也 走 啦 赵亮 等待   侯乃森 睡觉   皓迪 疯狂 的 舌头   董嘉琦 被 抢注 了       露露 857   陈锋 也 走 了 伤心   我们 的 猫王 啊   酷 小帽   陈锋 刚 走 赵 总 也 走 了
0,完全 就是 真实写照 读研 PHD 就是 在 用 青春 换 学识 啊 泪泪   罗洁璐 要 潜心 修炼   还 我 青春 哈哈 杨烁 Niki     晶晶 汤   PhD 确实 是 个 极 不人道 的 东西 我 也 残多 了
0,临清市 先锋 司法 所   工作简报 今日 工作 经过 一天 半 的 核查 总算 把 医患 纠纷 上访 当事人 修 某某 提供 的 医疗 及 各类 花费 单据 计算 清楚 当事人 把 有些 单据 打乱 重复 复印 造成 累计 计算   ps 同志 哥 我们 真心 帮助 你 你 别 这样 糊弄 我们 给 我们 增加 难题 啊 实事求是 为 好   晕   话筒
0,泪   空心菜 XM 其实 1 队 迅速 抢占 了 第一个 宝藏 以后 就 一直 在 等 裁判 妈妈 姓夏   我们 的 队员 海角 的 阳光   我 是 艾雅   JACKWENG   吴秋煌   encore 安可曲   都 是 好样儿的   鱼蛋 儿 Amoy 上午 A 路线 的 PK 风惹 尘埃   小浪队 暂时 领先 下午 再接再厉 哟 给力 给力 给力
0,处女座 怎么 啦 怒
0,好多 国资 辈 歌曲 啊 晕 2 首 我爱你 中国 美丽 中国 少年 中国 中国 味道   刘俊 ____ 赵本山 走 了 冯巩 还 活着 郭德纲 诞生 了
0,神秘 震惊 事件 主人 看到 了 快接 狗狗 回家吧   好 可怜 泪
0,最近 是 跟 logo 干上 了 求妙 招 如何 能 安全 去掉 玻璃器皿 上 印着 的 logo 衰
0,三个 可怕 的 事实 衰
0,变异 的 趣 多多 吃 完 就 有 传说 中 的 花花肠子 了 衰
0,经纬 林翠   泪
0,然后 天天 歌唱 你 一定 要 幸福 衰
0,国家体育总局 一些 人 就是 傻 逼 不 怪乎 运动员 有 其他 想法 怒怒   我 在 这里 httptcnz82zIeA
0,冷屎 我 了 衰
0,有 一句 话 很 伤 我 我 想 忘却 怎么 也 忘不掉 怒骂
0,飞机 好小泪   我 在 httptcnzlLUueB
0,今夜 城里 注定 不会 淡定 在 机场 睡 一宿 吧 明天 再 进城   飞常准   机场 大巴 还 在 运行 鼓掌 pengtao1027 还有 心情 看海怒 现在 我们 被 机场 大巴 统一 发配 到 三元 桥 怎么 回家 还是 没 着落 我 现在 到 是 真 有 一种 大海 的 赶脚 抓狂 泪晕
0,泪   歌手 含笑 昨夜 又 梦见 三爷 了 泪
0,妈 的 欺骗 老子 情感 怒   经常 璐 璐 辛猿意 马   DJ 曙光     江宁 公安 在线 c 无语
0,环球 很 邪恶 弱玉翠 文章   他妈的 我活 了 40 年 没见 过 选票 神马 样 抓 狂怒 泪   袁莉 wsj 你 永远 无法 叫醒 一个 假装 说梦话 的 人   王维嘉   汪潮涌 人民 选出 了 不想 选 的 代表 只能 说 环球时报 真 幽默
0,这 几天 天天 都 在 心痛 OSKIN 大洋 先生   微博 宠物   新浪 宠物 唉 静静的 睡 吧 孩子 走 好 蜡烛 老咪 飞猫 腿   泪 我 是 袋袋   可怜 的 孩子 终于 在 临走 的 一刻 叫 到 主人 了 泪 贵阳 晚报
0,公爵 的 暗夜 城堡   高考 大王 1998   抱恙 的 大妃 泪
0,您 拍 时 可 注意 别 吓 着 俺 爹 呀 晕
0,吃惊 怒怒 鄙视   薯 唛 应记 佛山人 的 痛泪泪   饮 饮食 食 _ iNeS 讲真 应记 唔 好 食而家仲要 将 人 地食 剩 回炉 再 处理 孤寒 就 唔 好系 佛山 开 分店 开 到 四围 都 系 啦 佛山 食货 注意 啦 尚豆 小厨   薯 唛   飞越 迷雾 者   家俊 邱
0,含泪 转发 泪
0,开着 会 突然 饿 了 又 开始 想念 四川 的 美食 尤其 是 冷锅 串串 可惜 我 不能 吃泪   VV 安欣     陶迷 心窍     芸 at 众生     静心 清思     雯雯 zg
0,NND 头痛 晚上 喝咖啡 看 恐怖片 稿子 写 不 完 睡不着 泪   今天 闭关 造字 谁 也 别理 我 委屈
0,真心 觉得 我们 中国 的 点心 哈 嗲 除了 这个 包装 里面 的 内容 可是 一点 都 不输给 鬼子 的 和 果子 啊 鲜花 饼 太赞 了 抓狂 爱 你 小莱 飞车 与 拉布拉多
0,祖 美食 MIO 新 菜单 13 上图 旧 菜单 龙虾 意面 spaghetti 配 樱桃 番茄 和 新鲜 罗勒 11015 下图 新 菜单 龙虾 意面 tagliatelle 配蒜 茸 松子 酱 16515 贵 了 50 换来 什么 整碟 意面 份量 减少 不放 凹 碟 而 放平 碟 龙虾肉 变小 粒 份量 减少 tagliatelle 不 al   dente 不够 热 味道 平凡 唉 怎敢 再 推荐 泪
0,请问 我 的 粉丝 中 到底 有 多少 病人 抓狂   统一 回复 祝 大家 早日康复 爱心 传递
0,你 占 了 其中 几样 1 海鲜 不吃 2 花椒 不吃 3 葱 姜蒜 不吃 4 辣 的 不吃 5 香菜 不吃 6 羊肉 不吃 7 蛇肉 不吃 9 牛肉 不吃 10 芹菜 不吃 11 鸡血 鸭血 不吃 12 动物 肝脏 不吃   13 苦瓜 不吃 14 鸡蛋黄 不吃 15 韭菜 不吃 衰 挑食 不是 好吃 货 哦 嘻嘻
0,怒 TomLeng1986 暴力 机关 中 的 一员 原来 昵称 可以 tmd 改 啊   Ivan 减肥 为了 Nichkhun   KDS _ 寡人 在 魔 都   嘻嘻 你们 这帮 屁民 不 打 你 蛮 好 了 卓卓 9999   你们 去 广灵 四路 这里 看看   海 F 的 车 是 怎么 开 的 就 知道 了   KDS 野 哗哗   勃派 领袖   风行 天下 老 阿姨
0,原来 程序员 是 一个 高危 行业 衰
0,2012   Appreciation   Gala   in   Marriott   Changfeng   Park   骑马 舞 那段 最 High 了 手抖 没 拍 好 照片 泪 Mangolier   起床 困难 儿童
0,赶紧 再 超发 几十万 亿 人民币 衰中岛   转发 微博
0,预装 太多 了 倒 是 方便 啊 晕
0,回复 黑 米粒 爱 你 我 爱 听 可 他们 都 喜欢 那些 美女 万步 健走 吴树生   传媒 邵 鹏飞 1985   不管 我 抓狂   黑 米粒 都 没有 你 美   无须 豆蔻 看见 美女 就 重色轻友 哼 不管 我 抓狂   万步 健走 吴树生 我 必须 得 保护 他们   午马 青花瓷 D 你 也 太 霸道 了 吧 偷乐 把 自己 说 的 好像 是 大 英雄 似的 哈哈
0,这是 年纪 大 了 吗 头 不 疼 了 又 开始 咳嗽 了 怒
0,住院 第一夜 谢谢 各位 媒体 大佬 亲朋好友 的 热切 关注 小 的 在 此 一并 谢 过 由于 病房 管理 极严 每日 探视 开放 时间 仅 三 小时 且 每次 只 允许 两人 上楼 故 恳请 各位 千万 不要 冒然 前来 到时候 搞 成 媒体 集会 以 各位 腕儿 的 脾气 小 的 实在 开罪 不起 汗 晕 泪 再次 由衷感谢 大家 心心心   httptcnzOgSHd9
0,我 擦 刘锡铭 _ 光头 王凯   27 年 了 白 看 了 泪
0,经常 有人 问 我 你 是 怎么 把 这么 多 各色 的 人 凑 到 一起 的 我 真 无法回答 有 一天 一个 最 各 的 朋友 说 你 这 人 和 别人 不 一样 挺 各 的 天 原来 每个 人 的 都 觉得 自己 是 正常 的 衰
0,回复 炸酱面 搭配 糖蒜 失望   炸酱面 搭配 糖蒜 怎么 了 这 是
0,回复 Tina 瘦成 闪电 心中 有 变成 云 的 梦想 很多 朋友 问 我 你 是不是 换 工作 了 我 说 为什么 他 哦 还 以为 你 调去 加油站 去 了 呢 晕   Tina 瘦成 闪电 心中 有 变成 云 的 梦想 哈哈 中
0,内伤 了 胃痛 啊 抓狂
0,踩死 了 只 蜈蚣 罪孽 了 忏悔 下泪
0,这 一天 过 的 失望
0,最近 微博 有点 抽晕 怎么回事
0,组织 生态学 Organizational   ecology 是 在 组织 种群 生态 理论 基础 上 发展 起来 的 一门 新兴 交叉学科 它 借鉴 生物学 生态学 社会学 等 学科 的 知识 结合 新 制度 经济学 和 产业 经济学 等 学科 的 理论 来 研究 组织 个体 的 发展 以及 组织 之间 组织 与 环境 之间 的 相互 关系 衰 这个 都 来 了 汗 了 我 看不下去 了 从句 套 从句 写 简单句 要死 啊
0,让 我 想起 前年 的 那 一幕 泪   UniqueTracy 真 恐怖
0,泪泪   王佳庆 123 泪
0,真的假 的 泪 WO 爱 电视   转发 微博
0,如今 最最 痛苦 的 事情 是 什么 是 拿 着 iPhoneiPad 却 找 不到 无线 信号 泪 抓狂   王府 半岛 酒店 除 在 酒店 内 提供 免费 上网 外豪车 内 无线 上网 是 另外 一大 新亮点 无论是 在 酒店 劳斯莱斯 或是 宝马车 内 都 有 无线 信号 高速 上网 且 为 免费 哈哈 详询 酒店 礼宾 部 图片 来自 刘明莹 Carmen   httptcnhDPfTs
0,可怜 滴 妞儿 晕
0,回复 DREAMER _ ZHANG 我 有 做 一些 在 乌镇 有 机会 来 试试 台湾 美食 在 乌镇 台 客栈   DREAMER _ ZHANG 这些 可以 在 乌镇 吃 到 么 台湾 好 远去 不了 衰
0,最近 我宝 一直 在 收 礼物 今天 最 惊喜 对前 下属 这样 关爱 喵 好 感动 泪祝 爱乐 活   越来越 火祝 老板 越来越 帅 越来越 成功 蔡虎 Stanley
0,为 我 仅 有 的 那点 坚持 连续作战 一个月 身心 巨疲睡 的 象 在 云端 清晨 被 行走 的 米 小 多   微信 唤醒 连续 叫 了 八个 妈妈 没 一句 话泪 感谢 你们 如果 有 一天 门锁 和 女主人 已 换请 一定 告诉 我 为 我 仅 有 的 坚持 我 爱 你们 李凤茂   我 在 httptcnzTJVGVU
0,太 可爱 啦 我 也 想 过节 哈哈   一对 板砖 我 也 要 儿童节 礼物 泪木 有人 送 我 礼物
0,主编 赶紧 对 挂 军牌 的 日系车 进行 投诉 曝光 因为 那些 军牌 一定 是 假 的 我 大 解放军 人民 子弟兵 怎么 可能 违背 民意 使用 小 日本 的 产品 主编 一定 要 对 他们 投诉 到底 曝光 到底 哦 别忘了 今年 抗日 的 感动 就 不要 用 佳能 拍摄 了   于慧明 抬杠 要 的 是 姿态   kk 阿康 哎     苏雨农 关键 是 毛片 也 不能 看 了 泪
0,北京 提醒 好奇 点 柳絮 烧 了 三辆 车衰   朝阳区 康营 中街 的 财富 公馆 停车场 内一 女士 出于 好奇 用 打火机 点燃 柳絮 不料 火势 迅速 蔓延 将 停车场 内 3 辆车 桧柏 松树 612 株 庭院 灯罩 2 组 烧损 最终 法院 判该 女士 赔偿 财富 花园 经济损失 近 50 万 最近 柳絮 漫天 飞 大家 一定 表 好奇 好奇 害死 车 啊 吃惊   北京 全攻略
0,时空旅行 BEN 的 妻子 因 病 去世 了 他 决定 和 女儿 搬家 并来 一次 旅行 东西 收拾 好 了 后 房子 空 了 就 好像 当年 他 和 妻子 刚 搬进 来 一样 于是 他 邀请 了 当年 拍摄 婚纱照 的 摄影师 给 他 和 女儿 拍摄 了 一组 照片 同样 的 位置 唯一 的 不同 就是 我 深爱 的 你 哪儿 去 了 悲伤
0,睡 吧 小小的 人泪
0,泪泪 衰衰 今天 我 也 被 碧浪     调戏 了 求 火力 支援
0,真的 流泪 了 泪   廖双辉 之 新茶 味 人生 震撼 也许 是 传说 还是 被 感动 震撼 了
0,打 不 上车 又 要 迟到 泪泪泪
0,回复 龙 双丰 留点 遗憾 生命 才 完整 哈哈   龙 双丰 星期天 给琪博 的 的话 中 都 说 想 过来 的 可惜 哦 这么 盛大 的 集会 未能 参加 抓狂   哈 戳戳 回复   唐建光 此刻 后悔 昨天 离京 返蓉 老哈     唐建光   妹 娃儿 多 哦
0,满满 笑容 的 春儿 深圳 的 朋友 们 帮帮忙 吧 赵梓琳 深圳   祥   赵鹏 105   余少群   集合 你们 的 力量   深圳 兼职   帮 朋友 转发 转发 的 想 投资 的 可以 考虑一下 博主 的 朋友 帮忙 转发 一下 吧 泪
0,清晨 发现 昨天下午 去 上海 深夜 赶回 只 停留 4 小时 的 某人 还 买 了 布歌 东京 的 栗子 蛋糕 嗯 我 说 过 我 想 吃 某家 的 蛋糕 和 这家 的 布丁 我 想 他 一定 是 忙 晕 二合一 了 没想到 打开 冰箱 看到 了 一大 盒六罐 布丁 没忘小 感动 心爱 你   去 机场 然后 纠结 剩下 没 吃 完 的 布丁 会坏 掉泪 泪泪
0,美事 鲜闻 美国 男子 为防 妻分 家产   将 50 万美元 黄金 扔 垃圾箱 今年 3 月 美国 科罗拉多 斯普林斯 市 52 岁 的 厄尔 雷 琼斯 为了 防止 离婚 之后 妻子 分掉 他 的 一半 家产 将 价值 50 万美元 的 黄金 全都 扔进 了 垃圾箱 这些 黄金 如今 很 可能 都 埋藏 在 一座 垃圾 填埋场 下 伤心 土豪 的 世界 越来越 难懂 了
0,泥煤 的 昨天 被 电饭锅 烫 了 下 今天 还 红 着 请问 怎么 搞 啊 不想 留疤 泪 抓狂   我 在 httptcnzQw64YF
0,爱 你 早上 讨好 少爷 说 周末 带 他 参加 万圣节 趴 讨好 老公 说 过年 去 韩国 看 那个 外表 青涩 其实 是 个 精虫 上脑 的 色狼 韩国 朋友 结果 汗 少爷 说 打死 也 不 去过 万圣节 过 香港 太累 又 要 被 鬼屋 吓死 了 老公 昨晚 答 说好 今早 又 反 口说 过年 想 回去 陪 我 爸 悲伤 悲伤 这些 理由 都 让 人 无法 反驳
0,嘻嘻 his   coffee   is   magic 老黑 同志 _ Paul     在 北京 卖 咖啡 胶囊 的 老顾 Gullekian   这 老头儿 爱 享受 咖啡 红酒 香烟 休闲 时光 一个 都 不能 少 可惜 又 是 个 不肯 向 钱 低头 的 倔 脾气 怒 哦 天 哪 你们 居然 搞不清楚 什么 叫 咖啡 幸福 心语 霈 禹 StellaLove   it   I   actually   do   miss   the   smell   of   your   expresso
0,以后 晚上 不 喝 咖灰 此刻 睁眼 醒来 就是 淘宝 和 看碟 我能 有 出息 点 吗 晕
0,都 是 精品 啊 好怀念 穿 高跟鞋 的 日子 泪
0,如果 我 说 我 很 难过 是不是 太 矫情 从今 早到 现在 一直 问 自己 是不是 要 的 太 多 即将 再见 的 拉萨 啥 时 还 能 再 回来 伤心 感谢 平措 康桑 国际 青年 旅舍   让 我 与 布宫 如此 贴近 阿里 高点
0,泪 今晚 又 被 送到 医院 急救 了 四肢 头 脸部 发麻 发木 呕吐 不止 眩晕 窒息 呼吸困难 意识 不清 呼吸 微弱 那个 时候 感觉 自己 真的 要 离开 这个 世界 了 很 痛苦 很 害怕 1 低钾血症 也 会 引起 上诉 症状 2 洋地黄 中毒 引起 频发 多元性 早搏 或 快速性 心律失常 快 哭 了 输液 服药 后 症状 减轻 大家 不必 担心 了   httptcnzj5hj2W
0,出差 归来 就是 饿 呀 地铁 上 就 在 狂想 各种 美食 抓狂 吃点 啥 呢 疑问
0,喜欢 CoCo 不过 貌似 岁月 又 出来 摧残 了 一把 泪
0,赞   威武 王立军 的 月亮 验证 了 千万别 得罪 月 天蝎 衰判答 在 同事 的 提醒 下 我查 了 一下 王立军 结果 是 太阳 摩 羯 月亮 天蝎 衰衰要 不要 这么 巧 啊 如果 不看 宫位 的话 谷 开来 真的 遇到 克星 了 其实 她 真的 应该 查查 星盘 再 打 王立军 那个 嘴巴 的 衰
0,衰 小鹿 你 肿 么 了   琛 琛 _ Vida 北京 数独 莹莹   欧尼鹿晗 好像 P 上去 的 偷笑
0,上海   上海   上海 泪琪 小姐   陆洋 _ Lu
0,尼玛 被 说准 了 泪
0,最近 大片 太多 了 钱包 要 瘪 了   泪   奶油 巧克力 DP
0,紫金山 路 奔 梅江 方向 堵 了 半个 小时 了 有 同命相连 的 吗 泪
0,衰 经纬 林翠   衰 徐三石 衰   来 去 之间   衰   侯 小强   李岷 你 说 我 对 你们 虎 嗅网 做 侮辱性 的 评价 我 现在 就 公开 宣称 你们 就是 无耻 下 作
0,宝贝 命大 但是 将来 真的 不 知道 怎么 面对 自己 的 生即 是 至亲 的 离开 泪 抓狂   kittie _ yfy 生 下来 就 成 了 孤儿 好 可怜 不 知道 有没有 哥哥 姐姐 Sugar 芒果 小 奶昔 哎 可怜 的 孩子 泪泪泪 好好 长大
0,同样 担心 尤其 我 还 工作 在 新台 生活 在 老台泪
0,突然 想到 了 本山 大叔 的 经典台词 七天 憋 出 六个 字泪 泪泪
0,娘子 sunny 诸葛 馒头   白素贞   公爵 的 暗夜 城堡 娘亲 呀 这 周末 去 见识一下 汗 晕   大嘴 萨拉 好 可怕   sunny 诸葛 馒头 沈凉
0,娶 到 了 怎泪
0,第一 耶凌米 米   芸姐   旺 我 吧 禁止 搜索 此人 围脖   又 让 我 想起 有个 杀 千刀 的 算命先生 说 我 旺 别人 不旺 自己 怒凌米 米 哈哈 摩羯座 飘过
0,又 一个 触目惊心 的 酒店 对 我 胆量 的 又 一次 巨大 考验 如果 有人 问 我 想 不想 去 我 坚决 的 回答 说 不 如果 把 这 回答 加上 一个 期限 我 希望 是 1 万年 泪
0,自己 也 曾 瘦 过 想到 就 心酸 泪转
0,深夜 食堂 的 feel 啊 又 tm 得 剁 手 了 泪 叫 你 丫 淘宝
0,我爱记 歌词 年夜饭 导演 张小志 where   仍 在 剧烈 的 敲 袭 键盘 中 辛苦 了 可怜 的 键盘 泪
0,有人 说   一流 投资 投 天使 拼 的 是 眼光 二流 投资 投 风险     拼 的 是 团队 三流 投资 投 报表   拼 的 是 真假 四 流 投资 投 IPO   拼 资本 和 关系 抓狂   还有 人 说 一流 投 未来 二流 投 热点 三流 投 团队 四流 投 项目 而 不入流 占 90 哈哈
0,全球 最大 中文 搜索引擎 百度 旗下 的 百度 分享 衰 下次 争取 把 冗长 的 定语 去掉 挖 鼻屎
0,回复 小爷 黏糕 真够 揪心 的 大家 路过 那儿 就 准备 点儿 吃 的 给 它 吧 先水 怎么办   小爷 黏糕 没有 车太多 总 鸣笛 惊吓 到 它 要是 路过 扔点 吃 的 先 吧 泪   明星 经纪 貊 苒 MoRan 天 哪救 出来 了 吗
0,小心 了 景区 还是 少买 东西 的 好 胡大镛   怒   丽江 纳裔 李宁 衰怒 相关 旅游 部门 请 出手 胡大镛   秦晴 的 碳 足迹   云南 老铁
0,我 也 爱 丽江 我 也 90 后 1890 泪
0,一直 以来 看 HK 电影 电视剧 都 以为 HK 人民 都 住 大 豪斯 那 感情 也 有 住 蜗居 的 呀 泪 胡秀岩   北京 的 未来
0,周麦 狗 的 俄罗斯 之 行 但是 竟然 这样 短短 几分钟 就 把 麦狗 异国 打拼 的 艰难 给 带 过 了 泪 抓狂 哼 张译   温州 一家人
0,珍爱 生命 远离 切糕 原来 比 摔倒 的 老太太 更 可怕 的 是 切 不得 的 切糕 啊 泪汗
0,好 饿 呀 想 吃 虾肉 云吞 啦 抓狂
0,真 无愧 御用 牛 皮匠 的 称号 John 孙广军 浮云 敏奇敏奇 如 有 或 逃脱 怎么 讲剑 走 偏锋 Jeffrey   挡不住 的 换届   滔子 666 怎么 有 同感 呢 失望 生病   帝都 米 贵无语 政治 罢了 现在 谁 信 你 在 这里 胡说 吧 奥
0,在 国贸 Marc   Jacobs 专卖店 看到 一件 很 美的 裙子 三千多 虽 不 很 贵 但 因为 是 新品 不 打折 看见 我们 犹豫 店员 决定 加把 火苗 X 注 一位 明星 刚买 了 一件 呢 我 还 没 来得及 反应 格格 女巫 就 笑嘻嘻 宣布 那 就 更 不能 买 了 我们 不能 不如 苗 X 啊 拉 起 我 扬长而去 空余 遭雷 店员 衰 偷笑
